logFC	AveExpr	t	p.value	p.adj	B	avg.logfc	avg.logfc.dir	direction	significance
AKAP8	-4.18517788563768	-6.06459327201492e-15	-1.96586918901221	0.10951476353665	0.536603025213814	-4.59366138579205	0.912088720631364	-1.03777213594839	-1	68.6117996832551
RPS10	-4.23666409501671	2.44249065417534e-15	-2.00078831250028	0.104847256096949	0.536603025213814	-4.59361502936199	0.886605811015768	-0.88212766918508	-1	66.6356308190106
EIF4G2	-3.43808501960807	-3.41393580072236e-15	-1.87574405561647	0.122596585769999	0.536603025213814	-4.59378404903025	1.08540820992851	-1.01794425996045	-1	82.0525167553018
SUB1	-6.93223330386973	-4.71844785465692e-15	-1.8323579234218	0.12946466344851	0.536603025213814	-4.5938446104018	0.889984570567674	-0.883161272332398	-1	66.8976495416355
HNRNPU	-3.63145652815233	-7.04297731246584e-16	-1.71532793506364	0.150037051854862	0.536603025213814	-4.59401260142045	0.780965327068716	-0.76902617558163	-1	58.4433388739766
HNRNPA1	-5.5370644973271	-5.55111512312578e-16	-3.02562666140307	0.0312180118797709	0.536603025213814	-4.59254675776916	1.12541931473847	-1.12367694494345	-1	85.1553296107491
TROVE2	-4.82176061299466	3.21964677141295e-15	-1.59882484051986	0.173821883959914	0.536603025213814	-4.59418595377677	0.911271785026774	-0.909611081091127	-1	68.5484473137558
TBRG4	-4.41118530764904	-7.7715611723761e-16	-2.06826350250852	0.0964131804912772	0.536603025213814	-4.59352734419823	0.930472478604815	-1.00076247035065	-1	70.0374379115013
CNOT7	-5.80734037812908	1.60982338570648e-15	-1.63485687331441	0.166086652303594	0.536603025213814	-4.59413174207938	0.969299916937789	-1.02411998914261	-1	73.0484588612062
EFTUD2	-5.22727244577017	2.79637424327461e-15	-2.05254366562863	0.0983116991819184	0.536603025213814	-4.59354754818748	0.777318484694096	-0.761294803331177	-1	58.1605306522216
PUM2	-3.85589815737134	1.68441649517348e-15	-1.78616915567764	0.13721463167295	0.536603025213814	-4.5939101244215	0.830979010474658	-0.865002939288715	-1	62.3218396191392
TARDBP	-5.52288743523663	1.11022302462516e-15	-1.70878256009949	0.151281780275358	0.536603025213814	-4.59402218688697	0.807226788840289	-0.77063836941275	-1	60.4798835176372
DDX47	3.57871252880952	5.55111512312578e-17	1.94798544108273	0.111989337361507	0.536603025213814	-4.59368538250261	0.916941046290965	0.897132156819132	1	68.9880916778634
ADAR	-8.34670070037912	-1.55431223447522e-15	-4.64789318646816	0.00636239357936878	0.536603025213814	-4.59168907401655	1.12849774344172	-1.1709535014642	-1	85.394058038779
PNPT1	-3.73275810529103	-9.0205620750794e-16	-1.71499015881927	0.15010103125791	0.536603025213814	-4.59401309560958	1.10094085082772	-1.1980816432394	-1	83.2570542978173
SUGP2	8.42233147121241	1.60982338570648e-15	1.97823050194573	0.107837949118898	0.536603025213814	-4.59364490002415	1.23785883237608	1.01697799479386	1	93.8748784070962
DDX28	-5.76149890130645	1.41553435639707e-15	-1.99530305834156	0.105566351468182	0.536603025213814	-4.59362226734981	0.797084588209327	-0.815643525150289	-1	59.6933681077344
ATP5C1	-3.46848093276449	-2.72004641033163e-15	-1.73179236168648	0.146951843966696	0.536603025213814	-4.59398857571378	0.926546310752789	-1.1040059382153	-1	69.7329683363229
RECQL	-7.72662766187054	-4.21884749357559e-15	-1.63370844033456	0.166327798812249	0.536603025213814	-4.59413346205035	0.955104807707612	-0.952963476470906	-1	71.9476452842489
AKAP1	-4.61424186168263	-5.55111512312578e-16	-2.56579838231202	0.0527884435711123	0.536603025213814	-4.5929585989643	0.872420799321467	-0.86410796733651	-1	65.5356002937654
NCBP2	5.54124179680511	1.67921232474555e-15	2.16751304382741	0.0852934389016338	0.536603025213814	-4.59340295532289	0.738352354381253	0.686231691155328	1	55.1387543069802
CPSF6	-6.54852575118319	-4.16333634234434e-15	-1.82691405675302	0.130354129094431	0.536603025213814	-4.59385227683466	0.947209540359813	-0.979545581865631	-1	71.3353768367692
GEMIN5	-5.78238738023688	-1.38777878078145e-16	-2.40488221357605	0.0639191341853868	0.536603025213814	-4.59312771190098	0.817361796036555	-0.864395049252709	-1	61.265841085367
ZC3H8	-3.88489611207397	-5.99520433297585e-15	-2.05231093731414	0.0983401025606481	0.536603025213814	-4.59354784832927	0.928584653535288	-1.20185564777706	-1	69.8910393573403
XPO5	7.96627072305327	-8.50014503228635e-16	2.51278029876807	0.0562004487424926	0.536603025213814	-4.59301279782092	0.882695103777477	0.977002017352582	1	66.3323601957551
FAM120A	10.1405935925678	7.7715611723761e-16	1.93561023578988	0.113735974258172	0.536603025213814	-4.593702088229	0.880072356883865	0.895500967215205	1	66.1289693417226
FIP1L1	-5.006499220585	-8.88178419700125e-16	-1.65386247139639	0.162146440118721	0.536603025213814	-4.59410335590144	0.758203617514496	-0.730574040641869	-1	56.6781957880201
SFPQ	-5.67525744822103	1.83186799063151e-15	-1.58425053231496	0.177051759588314	0.536603025213814	-4.59420802239993	1.07768009100977	-1.17308024234897	-1	81.4532104666254
EIF2S1	-7.51978246083689	-3.6498581934552e-15	-2.60025173740527	0.0506941651217435	0.536603025213814	-4.5929241632621	0.744100790810668	-0.782986143539511	-1	55.5845386095289
SF1	2.84733821894315	3.27515792264421e-15	1.60696121741934	0.17204433203343	0.536603025213814	-4.59417366824886	1.31684293275364	1.17763042913152	1	100
LIN28B	-7.44107877420405	-1.99840144432528e-15	-1.77173517236046	0.139733098075744	0.536603025213814	-4.59393081183268	0.859573056540254	-0.875029400389091	-1	64.5392733576719
