logFC	AveExpr	t	p.value	p.adj	B	avg.logfc	avg.logfc.dir	direction	significance
DDX6	0.999775659789151	-1.38777878078145e-16	47.518952372431	4.81218604296095e-10	1.30756426112098e-09	14.1030558004494	1.1249119314242	1.02530266352954	1	39.4832900771194
TARDBP	0.999982048446871	-5.55111512312578e-17	51.0515385401908	2.91734883927239e-10	1.30756426112098e-09	14.5781077840799	1.03661566579255	-0.823529711472424	-1	32.058810592818
PRPF8	0.99970080695374	-1.38777878078145e-16	46.4074376206498	5.676333371448e-10	1.30756426112098e-09	13.9438402659035	1.2110138533651	-1.23213697518875	-1	46.7232559854845
EIF3G	0.999743479230504	-4.16333634234434e-17	47.0314258804763	5.17123908162805e-10	1.30756426112098e-09	14.0338264952434	1.33215672828439	-1.25061813893887	-1	56.9096753439174
DDX47	0.999643179559971	-9.71445146547012e-17	45.6027589756399	6.41309121552864e-10	1.30756426112098e-09	13.8254502933198	1.37622012566083	-1.33147499433099	-1	60.6147900222069
UTP18	-0.999693175352323	-5.55111512312578e-17	-46.2984303091557	5.77023942235013e-10	1.30756426112098e-09	13.9279586478844	1.13767571195701	1.17584901119685	1	40.5565452825349
MSI2	-0.999738236570648	2.77555756156289e-17	-46.9534093300952	5.23149292054666e-10	1.30756426112098e-09	14.0226609635131	1.1523309191056	-1.12607321102985	-1	41.7888429797763
EEF2	0.999771494242195	1.38777878078145e-17	47.4549929186071	4.85762764278983e-10	1.30756426112098e-09	14.0940266062145	1.49601374827373	-1.2701157983169	-1	70.6877561559045
PABPC1	0.999697382333489	-6.93889390390723e-17	46.3584266280107	5.71833692212826e-10	1.30756426112098e-09	13.9367056986739	1.65363341815367	-1.4831487461946	-1	83.9413631683225
NELFE	0.999755044909598	-1.52655665885959e-16	47.2049160242109	5.04006924379656e-10	1.30756426112098e-09	14.0585694731616	1.16900237849931	-1.12394084889507	-1	43.1906792562772
DDX1	-0.99983506492848	-1.38777878078145e-17	-48.4600784988061	4.19666792141137e-10	1.30756426112098e-09	14.2340951813005	1.39597733738759	-1.34804092266277	-1	62.2760948586339
HSPD1	0.999853057132377	-1.38777878078145e-17	48.7563040305628	4.02192122031147e-10	1.30756426112098e-09	14.2746474163411	1.40298563002324	-1.51107166476872	-1	62.8653941287804
NOL12	0.999973989906529	2.77555756156289e-17	50.8985809905007	2.97910132703724e-10	1.30756426112098e-09	14.5584587939912	1.61132191416056	-1.37615957416641	-1	80.3835581909602
ATP5C1	0.999746242369319	-4.16333634234434e-17	47.0727007427362	5.13968254582445e-10	1.30756426112098e-09	14.0397238719417	0.972325484533733	0.99116770991072	1	26.6529066354597
XRCC6	0.999837656000684	1.66533453693773e-16	48.5024065637686	4.17117475919886e-10	1.30756426112098e-09	14.2399098102791	1.5245610823544	-1.33517938723418	-1	73.0881871899604
