logFC	AveExpr	t	p.value	p.adj	B	avg.logfc	avg.logfc.dir	direction	significance
AKAP8	0.998475188095763	-1.38777878078145e-16	13.4005611169729	4.12917836543575e-06	1.48523742231951e-05	5.09738150073275	0.700081689092245	-0.591427083641299	-1	49.3587908434534
RPS10	0.998685426912335	-1.38777878078145e-17	13.4791447366073	3.97445728353116e-06	1.48523742231951e-05	5.13308659064816	0.749684991254317	-0.592801561357596	-1	56.700304816112
KHDRBS1	0.998039576062958	-4.16333634234434e-17	13.2418655364678	4.46310569807339e-06	1.48523742231951e-05	5.02445559928174	0.639683227226769	-0.535855170267415	-1	40.4195442129836
EIF4G2	0.999663882202607	-1.2490009027033e-16	13.8632563863523	3.30742439660096e-06	1.48523742231951e-05	5.30383511725881	0.86393472837134	1.14621614645076	1	73.6097847268777
HNRNPU	-0.999394500803566	1.11022302462516e-16	-13.7543563386922	3.48255365883529e-06	1.48523742231951e-05	5.25605318829263	0.636806014953571	-0.571456403578331	-1	39.9937037308927
HNRNPA1	0.995903624808475	1.38777878078145e-17	12.5353807161889	6.37860785127999e-06	1.48523742231951e-05	4.68591216061031	0.832991326330935	0.903041507652001	1	69.030020708366
CIRBP	-0.999653926627407	2.77555756156289e-17	-13.8591872022084	3.31378436264622e-06	1.48523742231951e-05	5.30205847236059	0.753426246316763	-0.699922851557687	-1	57.2540275547008
SRSF1	0.999333645253062	-2.77555756156289e-17	13.7300962941164	3.52299798485556e-06	1.48523742231951e-05	5.24534174613206	0.618049259407811	-0.529064913882414	-1	37.2176187341519
DNAJC21	0.997729050166415	-1.80411241501588e-16	13.1319989845307	4.71239047797477e-06	1.48523742231951e-05	4.97331504663808	0.755282793622652	-0.711316217143245	-1	57.5288049867062
SF3B4	-0.996414076122064	-2.77555756156289e-17	-12.6942980559512	5.8768393017703e-06	1.48523742231951e-05	4.76410347056013	0.6445511107416	-0.694818738851054	-1	41.1400130786376
RPS19	0.995822935703427	1.11022302462516e-16	12.5107804157418	6.46057775112161e-06	1.48523742231951e-05	4.67369896750458	0.777573845515969	-0.712796867024452	-1	60.8279818924159
SUCLG1	0.996090564879947	-4.16333634234434e-17	12.5929134035094	6.19150258579515e-06	1.48523742231951e-05	4.71436029523902	0.814656540465098	0.962750989433544	1	66.3163891404525
SLBP	0.997336278343934	-2.77555756156289e-17	12.9967317418518	5.04146817546078e-06	1.48523742231951e-05	4.90960404552108	0.668271968682241	-0.56370092412171	-1	44.6508077722181
EFTUD2	0.999965310430278	6.93889390390723e-17	13.9881241226568	3.11888376320383e-06	1.48523742231951e-05	5.35802520252568	0.7435823906749	-0.68782297464315	-1	55.7970922179474
SMN1	0.999772770302731	-8.32667268468867e-17	13.9079899313959	3.23842021770671e-06	1.48523742231951e-05	5.32332153830699	0.752124898977528	-0.615519653618864	-1	57.0614222389688
PRPF8	0.99988304324473	9.71445146547012e-17	13.9537215135785	3.16957310308141e-06	1.48523742231951e-05	5.34315838804939	0.661086859660215	-0.578852862813083	-1	43.5873790087875
EIF3G	0.996081369785109	-8.32667268468867e-17	12.5900657375118	6.20061476590574e-06	1.48523742231951e-05	4.71295598382173	0.67029679130826	-0.661144548591233	-1	44.9504907157548
ADAR	-0.998714794443325	1.2490009027033e-16	-13.4902282267428	3.95317326715982e-06	1.48523742231951e-05	5.13810101451756	0.912870173420961	1.14130080578192	1	80.8524528140996
MSI2	0.999317317546715	-2.35922392732846e-16	13.7236083199162	3.53390504728451e-06	1.48523742231951e-05	5.24247298114337	0.749122943313956	-0.670672816847495	-1	56.6171191686328
EEF2	0.998973635230805	-3.60822483003176e-16	13.5890703595155	3.76901918899642e-06	1.48523742231951e-05	5.18258683950152	0.79625686284364	0.971163442453474	1	63.5931532980284
GTF2F1	0.997999247252711	-1.11022302462516e-16	13.2274467683488	4.4949461843955e-06	1.48523742231951e-05	5.01777466284459	0.683810782423323	-0.585217321267469	-1	46.9506227689285
PNPT1	0.998539984692205	-2.77555756156289e-17	13.4246395557092	4.08105085803785e-06	1.48523742231951e-05	5.10835013205867	0.822868977969881	-0.586012115434894	-1	67.5318671845141
PABPC1	0.999579166715839	-1.38777878078145e-17	13.8287404640723	3.3618176992662e-06	1.48523742231951e-05	5.28874355740758	0.686857962094181	-0.62120593434536	-1	47.4016191977088
RRP9	0.998178165182925	-1.2490009027033e-16	13.2917636683856	4.35489069269827e-06	1.48523742231951e-05	5.04750481244777	0.712480419517798	0.878547951017631	1	51.1938592500891
HSPD1	0.996852103012337	1.52655665885959e-16	12.8353915463028	5.46887052098522e-06	1.48523742231951e-05	4.83251543694017	0.790316444065582	-0.692423740531868	-1	62.713944342946
NOL12	-0.999328296422801	1.80411241501588e-16	-13.727969905644	3.52656845229048e-06	1.48523742231951e-05	5.24440172172788	0.765922084578911	0.943222955871721	1	59.1034683621272
XRCC6	0.997418759028871	0	13.0248037370303	4.97106919348223e-06	1.48523742231951e-05	4.92289440941814	0.690637787006269	-0.595176204152357	-1	47.9610504491934
KRR1	-0.997520787756413	2.77555756156289e-17	-13.0597720766689	4.88494177349406e-06	1.48523742231951e-05	4.9393994841553	0.924859020134575	-0.889075378538381	-1	82.6268565700527
G3BP2	-0.997538968873568	1.94289029309402e-16	-13.0660317801255	4.86970470918268e-06	1.48523742231951e-05	4.94234819829886	0.680762184388121	0.778385074683997	1	46.4994164157844
ASCC1	-0.997552116497787	-1.38777878078145e-17	-13.0705638658154	4.85870683097243e-06	1.48523742231951e-05	4.94448198568928	0.733954852210301	-0.523799289645482	-1	54.3721728057434
BUD13	0.997779504682175	-1.38777878078145e-16	13.1496711484685	4.67123918491521e-06	1.48523742231951e-05	4.98157752487149	0.733750378442405	-0.66704646495103	-1	54.3419097595626
ILF3	-0.996495331423737	-8.32667268468867e-17	-12.7201338217861	5.79960253658574e-06	1.48523742231951e-05	4.77670089349255	0.7821839253258	0.942996134804721	1	61.5102946390221
TRIM56	-0.99935507277992	-5.55111512312578e-17	-13.7386242266648	3.50872001326933e-06	1.48523742231951e-05	5.24910984339151	0.743619075477855	-0.700433470533024	-1	55.8025217353735
IGF2BP3	0.996636949576614	5.55111512312578e-17	12.7655266736381	5.66669173191312e-06	1.48523742231951e-05	4.79875755796816	0.777428708021747	-0.726657560911943	-1	60.8065008841898
PARN	0.996604199469977	-6.93889390390723e-17	12.7549878218366	5.69723656766933e-06	1.48523742231951e-05	4.79364535807215	0.852393194250863	0.937536588505715	1	71.9015852659922
RECQL	0.997481032765727	0	13.0461146505238	4.91837556020446e-06	1.48523742231951e-05	4.93295979669242	0.644970875481051	-0.618722383322889	-1	41.2021401662626
SRP68	0.999092302188107	-1.2490009027033e-16	13.6350910782511	3.68663786082081e-06	1.48523742231951e-05	5.20315757442472	0.772216521601173	-0.598718973996972	-1	60.0350736249778
FUS	-0.998282894508286	-1.66533453693773e-16	-13.3298332667331	4.27434378821425e-06	1.48523742231951e-05	5.06501627189925	0.833421197189877	-0.77009830143568	-1	69.0936435475683
AKAP1	0.997441802861108	1.38777878078145e-17	13.0326779344345	4.95152454176198e-06	1.48523742231951e-05	4.92661589368591	0.814627066667944	1.02688278386626	1	66.3120268846308
U2AF1	0.997721841811353	-3.60822483003176e-16	13.1294797851267	4.71829035224373e-06	1.48523742231951e-05	4.97213607137866	0.739792957948731	-0.507840655823715	-1	55.236238966349
DHX30	0.999823424746527	-1.38777878078145e-17	13.9289429348104	3.20666618579986e-06	1.48523742231951e-05	5.3324208127095	0.637681752397512	-0.570827786835426	-1	40.1233168493917
