1776	1409	2183	2709
1237	951	1029	1316
114	87	128	174
342	253	195	230
0	0	0	1
2542	2005	2380	2914
959	790	1171	1367
812	653	895	988
56	58	95	81
238	199	306	349
635	561	489	488
7	4	9	9
270	278	224	193
948	724	1197	1514
2818	2329	4206	5480
468	426	441	575
177	179	143	193
4	4	6	1
39	50	57	37
1912	1539	1984	2058
1631	1508	1861	1839
0	0	0	1
206	214	181	126
5429	4561	7278	7491
239	198	288	348
1724	1381	1910	2173
8	9	11	14
4	2	8	3
1	0	1	0
478	470	605	515
949	830	1287	1512
567	484	762	933
1454	1303	1718	1866
6933	5950	15082	18339
464	386	502	566
2088	1826	2453	2779
1	1	3	5
5030	4462	5299	6786
598	594	512	433
19	10	29	21
1437	1269	1563	1538
1419	1445	2612	2222
2785	2360	2687	2994
0	0	0	0
1375	1135	1047	1095
2847	2208	2054	2418
2910	2617	3257	3535
41	42	45	53
718	510	678	838
277	233	335	400
4	3	2	2
142	155	69	52
1010	827	863	1032
7	4	9	6
1	0	4	3
12	7	14	15
1275	1043	1437	1716
299	252	272	308
1982	1544	1906	2403
0	1	1	0
286	217	138	129
551	550	347	327
1	0	2	2
1203	1284	1059	944
432	306	583	734
3633	3143	3369	3772
9	9	9	7
0	0	5	4
444	394	391	349
1095	912	762	926
7	2	8	4
564	482	412	442
399	295	437	533
844	625	1121	1179
222	172	150	141
854	654	735	796
225	306	193	178
118	98	252	197
7	7	4	10
0	0	2	4
170	174	240	297
1306	1202	1252	1289
3	0	4	2
0	0	0	1
11	8	8	7
523	427	456	564
200	233	175	154
184	151	119	152
675	585	1027	1167
1503	1224	1585	1866
301	288	436	354
5	9	35	36
1913	1600	2529	3171
382	248	532	537
1182	955	1316	1460
368	270	449	584
58	64	75	77
342	352	279	239
37	61	206	212
696	620	600	739
3522	2837	4878	5710
955	830	1151	1339
35	25	62	42
77	57	94	139
1368	1096	2136	2432
35	53	39	24
2281	2704	1617	1201
133	162	142	89
1190	1105	1340	1299
15	13	7	2
61	67	88	71
0	0	2	0
720	528	690	815
400	526	450	361
3796	3260	3788	4391
500	425	535	519
1597	1504	2005	1672
871	802	899	704
0	0	1	1
349	334	584	561
117	102	122	126
387	383	549	593
531	408	566	714
557	501	714	860
1514	1402	2215	2884
7	0	13	14
503	399	503	560
121	116	80	79
248	189	303	352
0	0	0	0
908	679	710	770
3	0	5	1
424	314	320	355
336	247	240	265
3	2	7	4
464	340	717	851
0	1	0	0
256	213	280	307
455	414	371	378
730	651	631	578
666	577	734	814
66	55	58	74
657	509	640	589
0	0	0	0
234	230	347	370
191	169	169	157
2561	2284	3088	3869
18	19	33	46
4	1	1	4
451	478	451	426
554	429	819	876
137	159	108	86
1806	1511	1784	2198
1	1	1	0
3173	2622	3569	3752
0	2	3	2
65	50	93	89
56	75	48	41
0	0	0	0
1	3	2	2
8	3	18	17
148	136	162	165
0	0	1	0
17	11	21	13
78	106	69	42
136	143	169	165
755	785	916	1093
0	0	0	0
77	90	124	96
140	141	133	82
121	152	108	72
543	487	597	529
590	586	651	554
0	0	1	2
1094	1002	1137	1090
98	95	150	174
0	1	1	0
212	153	65	43
2820	2338	3022	3358
0	0	1	1
732	654	673	654
73	69	120	111
419	394	415	383
830	741	704	639
0	0	0	0
137	102	125	140
207	168	255	292
1059	830	1349	1666
41	35	67	80
2836	2467	3222	3860
647	664	716	611
403	345	263	362
222	197	210	166
152	109	154	214
122	144	86	73
1491	1105	1135	1508
261	213	305	318
294	290	243	196
1344	1128	1100	1151
0	0	1	1
1537	1394	2244	2288
332	473	523	352
24	44	93	52
1362	1418	1151	965
244	199	234	215
648	552	868	1037
2120	1751	2756	3352
4745	4328	4288	4826
8844	7380	7023	8588
1106	933	1412	1524
1044	880	1132	1441
4	4	1	6
106	120	118	100
4	1	6	2
92	75	125	146
0	0	1	1
373	308	521	563
1396	1123	1416	1636
1868	1987	1569	1261
2474	1993	2379	2536
1213	980	1254	1352
0	0	0	1
112	92	133	146
470	375	361	362
156	108	169	171
2975	2524	2853	3470
2565	2359	2138	2039
549	365	656	722
187	198	301	332
1	1	0	0
3101	2367	1512	1604
189	197	226	191
52	48	148	141
86	84	59	68
569	506	642	725
926	976	845	840
7	5	13	16
1	0	3	0
6	3	8	2
642	534	1209	1367
193	174	195	191
111	98	195	210
87	67	72	63
160	125	185	220
961	830	853	858
659	586	651	748
917	882	1534	1807
773	674	1051	1121
649	668	763	574
1127	1121	1187	1283
0	0	5	4
125	143	217	119
866	809	802	835
561	460	563	681
70	84	85	55
384	285	303	319
47	55	84	85
0	0	4	2
895	895	1113	1001
1210	1074	1298	1619
810	624	718	897
864	831	904	956
409	382	463	536
3023	3088	2401	2171
23	29	24	21
206	202	392	337
755	655	528	535
2251	1831	2499	3220
47	49	70	58
2034	1454	797	1095
275	331	291	175
936	797	806	996
315	312	268	255
770	753	632	566
441	366	501	558
1795	1521	2392	3030
0	0	0	1
141	123	214	240
1	1	0	0
857	610	367	465
350	361	389	332
11	12	12	11
1508	1817	1324	1074
760	551	792	1018
39	38	47	56
600	512	445	476
747	594	725	904
1986	1649	2923	3736
0	2	3	1
1214	1111	1635	1586
882	838	1054	1047
577	451	404	444
824	645	843	1089
12	16	31	29
1027	881	869	872
386	392	382	327
149	112	192	212
1372	1405	1133	969
462	519	997	745
756	641	815	1019
2068	1725	2293	2643
218	212	272	314
1008	919	1261	1489
251	207	285	341
513	467	588	593
226	162	251	351
106	111	139	127
578	502	437	383
289	227	324	359
32	30	46	52
5	6	5	1
758	627	241	235
802	661	945	1112
280	244	125	145
153	184	178	115
1007	1008	1118	841
3042	2425	2849	3461
1054	839	1027	1362
64	60	163	180
680	538	568	705
261	259	228	205
88	74	129	151
861	739	1005	1183
1	0	0	1
123	141	122	106
187	161	159	187
6953	5481	6412	7688
624	645	805	683
392	459	543	378
169	182	409	256
1	1	1	3
728	660	602	577
2577	2237	2320	2339
1351	1154	1343	1536
1311	1031	1441	1810
150	180	256	210
0	0	1	0
873	847	1027	816
5	9	7	6
936	751	846	997
300	220	351	443
0	0	2	1
10	13	24	13
1823	1519	2121	2464
2449	1968	2835	3496
202	170	211	246
4	5	6	12
704	595	667	813
10	9	14	23
20	20	32	28
363	355	506	431
261	224	974	1161
38	31	42	39
11	16	17	13
2	2	1	1
1242	1155	1513	1227
705	573	774	928
142	167	184	170
13	12	14	14
285	285	340	291
445	312	454	568
877	804	1009	1105
15	10	48	50
591	454	429	483
1458	1250	2144	2176
1349	1164	1634	1900
40	22	12	19
51	45	40	40
643	532	803	965
0	0	4	1
0	0	0	1
786	686	752	802
1183	991	1023	1153
336	292	444	515
1	2	4	3
1409	1146	1280	1321
0	0	0	1
1612	1252	1760	1933
190	143	261	242
501	357	514	618
7	1	13	17
377	503	382	307
3511	2902	3323	3970
1658	1375	2085	2804
1055	927	965	1172
558	449	650	714
78	54	70	84
1003	877	1186	1470
80	49	77	126
126	120	179	249
457	365	484	562
1227	1013	1354	1628
6373	5731	6998	7915
122	106	105	92
125	138	166	163
288	213	425	519
1232	993	1301	1671
27	28	71	59
380	292	121	183
182	143	175	203
24	18	25	48
382	272	251	314
885	722	1112	1220
33	44	30	22
241	255	326	312
17	24	33	26
326	327	243	191
836	794	786	777
2363	1818	2026	2479
1460	1147	1379	1547
1	1	5	0
182	279	246	149
153	132	152	198
2822	2938	3959	4408
7	9	12	21
10	13	29	32
470	393	531	530
244	188	181	298
8	9	16	10
1462	1222	1708	2164
168	175	175	151
8	10	10	4
337	297	383	495
1	0	3	1
722	599	855	1034
8	7	8	8
366	327	371	375
2201	1908	2363	2604
202	173	242	268
253	236	364	415
3232	2580	3445	4268
1127	923	1143	1426
3	7	5	3
831	727	842	910
915	742	896	1062
811	580	454	547
1791	1510	1561	1901
287	232	382	351
15	18	40	42
2174	2560	2484	1972
412	380	423	498
0	0	1	0
240	187	226	290
1219	1018	2148	2148
907	871	761	670
616	502	683	778
529	488	501	515
345	397	472	329
251	184	237	332
654	546	678	648
529	403	502	558
700	521	481	508
486	481	483	450
405	289	406	477
1153	876	1277	1576
320	297	554	525
891	810	1263	1304
518	430	536	632
895	647	1058	1366
43	48	31	22
831	788	321	327
687	620	600	581
3787	3262	6151	5939
93	86	88	103
1250	1053	1699	2159
382	281	384	401
747	716	889	1030
601	507	607	750
1370	1091	1524	1722
857	662	995	1129
645	476	363	471
6	9	24	25
483	362	465	555
706	564	664	753
1117	879	1727	1851
2630	2000	2070	2572
760	591	891	1022
1362	1020	1402	1734
0	0	1	0
7	1	4	6
0	0	1	0
836	648	930	1061
157	129	170	139
458	453	533	421
282	211	237	233
1	0	1	0
1275	1031	941	1022
398	368	416	476
632	498	737	991
256	251	244	229
171	171	173	166
0	3	0	3
314	261	328	358
591	428	532	681
1441	1270	1522	1865
725	562	633	831
984	1036	934	794
1750	1526	2196	2305
2522	1869	2179	2568
543	521	546	486
831	748	1049	1190
1215	964	1200	1542
13	1	18	23
889	714	1154	1314
454	450	602	472
15	12	18	10
657	563	987	1304
0	0	0	0
132	146	178	129
469	359	697	880
422	313	175	200
531	403	493	631
99	136	113	92
230	192	187	170
4	2	7	6
398	373	535	489
2	1	0	2
420	351	532	593
1	1	0	0
1398	1105	1322	1716
0	0	0	0
386	302	388	412
226	232	305	292
55	91	67	48
1	0	5	0
477	342	279	330
600	575	443	439
85	62	71	88
473	352	589	675
1422	1265	1791	1775
56	43	57	47
366	311	337	353
1	0	1	0
0	0	1	0
0	0	0	0
545	420	688	810
221	202	213	206
13	3	22	11
235	220	209	263
1832	1847	1815	1732
4621	3812	4407	4833
2967	2808	3408	3554
163	118	124	147
1	1	3	2
21877	18146	18570	21683
3818	3057	4763	5876
91	80	76	83
447	340	659	757
0	0	3	1
1	2	1	1
267	257	353	380
817	618	711	831
618	457	707	748
339	294	446	484
2316	1774	2307	2778
335	277	393	482
13	13	22	27
4634	3918	4684	5646
30479	26049	29696	38504
433	363	511	456
147	117	211	173
0	2	0	1
169	116	164	177
1783	1537	1900	2388
93	83	162	184
0	0	0	0
3	0	2	1
3808	3368	4276	4514
1364	1146	1811	2125
0	1	0	0
704	520	773	934
1	1	1	1
227	212	305	304
203	183	196	164
124	102	121	157
818	633	995	1253
233	188	253	371
250	230	218	206
627	444	464	542
1142	843	1366	1626
780	650	939	1042
0	0	0	0
1295	1109	1576	1716
1163	869	1062	1100
733	811	849	694
142	125	178	238
266	218	252	288
237	254	199	235
1657	1578	1788	1820
1492	1263	1742	2102
154	126	142	165
1	1	0	1
9	7	8	8
1	0	1	1
42	34	36	44
992	810	1568	1923
7	4	12	5
409	342	180	226
1440	1348	1554	1578
884	788	1000	985
4871	4179	4782	5629
1	0	0	0
3	3	6	10
1198	996	1449	1743
114	96	107	132
1	0	0	1
615	514	739	832
4	1	27	20
33	30	26	34
386	270	417	490
381	315	343	397
749	616	733	883
709	594	493	613
3	3	7	4
3	13	59	49
0	0	0	0
861	674	588	627
0	1	1	2
486	546	508	342
258	241	342	299
1153	975	1968	2150
145	153	122	80
250	174	141	133
492	402	177	223
891	750	1156	1365
536	737	648	361
352	371	289	353
691	622	799	925
591	447	483	630
461	326	472	594
129	126	200	158
712	636	748	969
465	393	556	449
974	867	1382	1710
3052	2412	3509	4731
1551	1401	2234	2659
0	0	0	1
99	95	76	79
3338	2830	2759	3182
512	443	196	183
589	504	510	567
61	47	54	38
0	0	2	1
81	73	47	40
464	334	409	499
402	317	383	445
0	1	1	0
417	346	331	408
2715	2250	2362	2587
670	700	532	440
336	364	375	327
909	741	1067	1383
327	268	303	379
179	119	220	238
5	2	8	2
146	123	114	134
2637	2254	2617	3069
31	24	44	62
318	352	275	269
1129	803	805	859
595	544	869	944
2000	1709	1647	1766
1	1	2	4
1043	903	1220	1309
70	72	65	66
1524	1194	1215	1497
1238	1130	1081	1048
6	4	4	2
1240	991	1175	1501
215	178	204	235
1146	1105	1158	1158
1684	1375	1429	1704
581	468	909	1093
1377	1070	1301	1532
1245	1084	1274	1325
1361	1238	1878	2162
0	0	3	1
3066	2488	2965	3727
267	246	177	195
34	24	169	138
329	318	547	480
125	111	128	184
2484	2070	2474	2974
96	86	103	124
0	0	1	0
63	48	73	81
1108	910	1317	1618
968	930	1015	903
2235	1936	1973	2154
202	167	257	246
539	448	495	518
2663	1992	2263	2901
797	636	913	1161
578	444	500	581
0	1	0	0
551	608	568	504
4679	3798	4590	5682
0	0	0	2
422	315	456	497
0	0	1	0
270	219	265	295
1744	1505	1944	2253
1265	1110	1226	1594
630	512	780	1054
0	0	2	3
25	17	15	28
4805	4174	5077	5169
952	857	1199	1567
12	16	32	39
2	5	7	6
36	46	33	13
1339	1188	1228	1162
754	620	962	1148
2948	2462	3128	3567
311	268	361	425
263	218	265	358
1335	1091	723	997
136	109	169	200
118	118	134	96
128	166	105	106
41	25	40	42
301	245	354	348
5152	4350	4428	5036
1309	1100	1122	1430
630	533	534	596
195	190	246	307
434	337	499	645
295	225	305	443
9875	8974	6823	9009
6	9	16	24
176	189	115	108
1511	1269	2028	2187
3850	3580	4590	5394
1570	1209	1534	1744
623	769	645	518
0	0	4	3
243	218	246	250
370	336	282	313
986	1011	987	804
683	581	405	485
0	0	0	0
0	0	0	3
1367	1002	1489	1710
882	735	1269	1401
1930	1869	2166	1946
828	569	1384	1568
288	276	362	307
0	2	2	0
5	10	18	18
0	0	1	1
455	547	352	296
3275	2675	3759	4662
982	833	940	1124
781	668	712	715
164	187	159	129
880	735	904	1214
4	1	0	1
0	0	1	0
1083	838	1050	1313
537	429	814	889
106	84	97	129
5266	4394	4699	5185
0	1	2	0
347	294	260	307
865	783	932	958
1535	1243	1702	2063
2940	2363	4824	5681
1250	995	1495	1865
265	349	134	128
0	1	4	3
12567	10650	12475	14123
14	6	13	11
73	84	69	61
58	74	49	35
4255	4267	3955	3626
34	27	68	65
269	321	275	197
1542	1494	1454	1268
563	741	532	403
524	442	492	507
7	6	12	7
511	418	546	576
261	223	252	227
102	123	132	96
68	57	56	54
585	605	581	471
946	824	1058	1129
702	487	815	922
2	2	3	2
507	418	461	578
1425	1086	1252	1466
3	5	9	7
108	74	61	67
3	4	17	9
1	0	1	0
319	247	437	455
0	0	1	1
86	71	67	50
503	453	639	753
533	389	473	574
3829	3279	3526	3701
804	685	969	1041
29	26	13	1
215	195	199	188
166	212	162	111
35	44	52	45
3059	2754	4170	3942
1898	1715	1547	1651
252	227	358	461
192	151	280	292
1174	1183	1114	998
652	789	892	707
0	0	0	0
250	198	213	294
963	790	1091	1294
99	79	151	149
9	4	8	12
222	257	208	140
734	650	654	851
286	271	206	173
7	1	14	8
695	494	595	751
711	693	637	654
1774	1754	1925	1601
374	360	369	327
199	263	237	168
130	206	152	103
1354	1182	2206	2385
1258	1027	1264	1544
5626	4540	5060	6088
1205	1027	1489	1869
755	653	802	1015
1280	1018	1469	1707
204	259	171	124
3664	3145	3814	4310
2	3	13	6
23	16	26	30
412	311	183	197
207	152	412	435
8039	7388	8693	9615
2	1	3	3
3231	2602	2534	2901
233	193	237	259
1219	1057	1250	1341
490	485	506	499
786	666	881	924
1915	1608	1768	1849
713	610	932	962
1803	1461	2037	2320
859	651	929	1204
112	95	112	124
0	0	0	1
1004	831	1238	1556
190	145	238	283
11	4	4	11
21	34	34	38
115	74	100	94
10	9	11	11
3	4	17	24
1268	1151	1333	1434
624	472	874	1058
829	655	796	831
796	613	833	1024
1362	1078	2663	3040
107	102	143	161
236	208	284	302
9004	7563	8335	8350
205	188	279	221
578	478	884	1055
0	0	1	1
1188	1019	735	761
30	42	111	92
2430	2053	2563	3149
1353	1158	1463	1574
539	416	535	678
483	455	439	412
5	4	2	1
489	456	546	493
1031	778	430	549
430	405	619	662
0	0	0	0
234	239	222	218
407	354	482	616
280	260	358	475
1005	842	1071	1281
74	78	74	55
440	371	367	458
478	346	356	476
28	29	23	25
404	311	314	442
1194	1002	961	1070
199	183	220	260
579	462	773	828
1104	837	1398	1721
323	291	441	423
115	87	109	100
482	370	416	481
4	9	7	3
261	204	244	285
479	418	749	876
3367	2848	4610	5588
49	52	100	73
2057	1591	2096	2703
350	314	502	646
1634	1367	2976	3521
89	75	118	131
842	757	1001	1129
2844	2089	3507	4122
334	315	326	374
873	847	1156	1106
62	31	104	85
317	222	334	408
15	21	7	13
21741	20113	23131	23252
331	224	340	351
794	606	860	1022
430	390	508	450
782	632	781	975
615	601	689	752
429	308	478	544
4094	3398	4479	4955
1359	1139	1505	1528
8	10	10	11
501	525	548	493
222	164	235	315
3607	2929	3444	4406
0	0	1	0
1	0	1	1
225	235	249	196
226	253	257	207
1	0	5	1
1	0	0	0
1199	939	1531	1891
812	646	1034	1269
157	120	137	155
727	795	698	544
393	362	401	454
150	157	112	95
2252	2687	3267	3060
187	159	253	203
487	440	563	692
1940	1773	1790	1577
105	129	148	94
597	520	861	1057
705	649	760	786
466	433	499	519
146	136	134	106
11430	9471	12913	17471
454	380	391	441
234	276	229	219
610	553	609	548
327	286	359	306
762	565	224	264
6	2	2	4
2530	2357	3660	3767
1609	1364	1324	1334
5421	4187	6635	7302
768	715	693	707
1004	975	1023	957
0	0	0	0
410	337	333	368
1307	1108	1340	1342
451	390	618	707
2	2	4	1
3154	2499	3100	3825
580	473	574	656
308	280	298	287
2060	1600	2659	3328
125	133	205	189
6	10	9	9
2	1	7	3
33	63	44	26
302	275	435	467
0	0	3	0
936	751	731	959
5651	4251	4287	5457
2894	2322	3183	3922
1745	1438	2283	2682
54	61	47	40
217	211	313	275
0	0	0	0
75	73	104	98
198	169	162	232
700	551	615	702
967	809	1160	1569
1	3	1	0
6862	5721	13676	15906
72	58	63	93
11	12	18	25
1284	979	1538	1777
629	507	833	1026
155	121	190	182
3952	3309	5396	6789
265	267	389	463
193	127	183	226
678	498	524	596
1488	1204	1998	2268
1	2	10	4
425	486	360	277
5689	4702	5923	6643
823	634	1207	1365
1726	1393	1559	1856
596	550	834	989
