795	914	918	1393
1256	1174	760	1367
128	147	134	205
103	111	61	91
0	1	0	1
1516	1503	1548	2570
1299	1386	1644	2136
841	836	860	1172
105	118	131	170
340	343	452	620
558	544	496	701
3	6	6	5
487	672	889	1212
1395	1414	1454	2061
4332	4835	3614	5506
640	624	625	880
215	274	211	274
16	8	17	24
41	79	92	101
2021	2004	1642	2250
2875	3386	3552	4831
1	1	0	0
247	349	222	352
6400	7406	9936	13685
197	239	264	321
1655	1645	1728	2508
16	18	12	23
6	2	5	0
0	0	0	1
907	1240	1774	2523
1414	1588	1585	2345
688	834	833	1147
2421	2502	2376	3498
19812	20865	22525	30110
538	560	553	824
3761	3910	3130	4372
16	16	11	17
9703	10612	6233	7857
767	969	1031	1404
30	31	27	26
1518	1903	1337	1804
2959	3918	5176	6673
2546	2822	2526	3283
0	0	3	0
1325	1595	1688	2369
2356	2655	1792	2619
5073	5364	3823	5315
31	54	41	61
307	288	325	531
329	337	338	521
7	6	2	5
145	203	120	160
694	853	640	896
13	7	6	10
4	4	0	2
17	15	18	19
1034	1165	805	1274
319	371	326	468
2145	2073	1704	2450
2	0	1	0
233	273	263	397
613	875	714	932
2	3	4	4
1767	2540	1939	2772
392	396	533	798
3091	4204	2911	4179
4	10	7	12
0	0	0	0
710	810	764	950
817	927	639	894
7	5	10	10
825	954	571	730
482	444	428	650
1221	1409	970	1407
112	128	85	122
642	793	845	1157
366	462	446	565
180	226	362	511
0	4	4	5
2	1	1	3
159	204	215	301
2625	3088	2143	2845
1	2	0	2
0	1	1	1
5	3	14	17
457	478	375	498
55	64	143	159
178	181	230	310
715	727	763	1105
2872	2868	2474	3365
496	785	998	1362
10	14	27	15
2167	1890	1366	2096
392	381	328	476
1345	1429	1107	1715
497	443	432	563
74	94	31	44
419	604	466	611
44	45	356	597
1132	1224	737	989
3591	3506	3324	4608
1489	1431	1248	1735
38	48	77	80
47	42	162	267
2082	2300	3429	4722
49	66	47	65
2635	3839	3591	4697
196	290	288	417
1035	1294	976	1385
15	18	15	31
74	113	125	170
0	0	0	0
783	862	846	1256
427	613	722	1038
4515	5051	5724	7736
635	726	549	807
2696	3738	1546	2124
784	1156	1382	1998
2	3	0	1
614	820	1260	1660
135	149	134	165
681	792	1019	1383
692	758	536	809
1167	1153	1547	1950
2940	2728	2460	3373
7	7	2	11
478	587	452	597
101	108	152	189
314	276	462	592
0	0	1	1
933	1153	894	1202
0	1	2	3
253	279	177	295
312	273	198	302
2	1	3	5
1143	1065	1163	1711
0	1	0	2
368	414	328	485
614	799	733	905
931	1044	1142	1614
649	714	622	888
92	113	63	109
651	807	709	1091
0	0	0	0
396	444	472	754
228	300	240	320
3084	3560	2580	3418
63	43	40	32
1	1	3	2
1149	1396	1126	1479
474	499	573	937
200	270	202	293
1458	1604	1507	2341
3	1	0	0
3225	3807	3707	5495
0	0	0	0
49	69	30	54
120	185	195	296
2	2	1	0
1	0	1	3
9	4	20	24
176	234	178	222
1	0	0	0
29	34	73	97
79	130	125	154
314	362	582	736
1437	1657	1543	2021
0	0	0	0
206	268	502	585
158	307	157	239
127	198	280	397
764	881	757	998
1259	1692	1285	1644
2	2	3	2
1386	1743	1269	1733
119	105	127	184
0	1	0	0
34	55	27	17
1956	2405	1903	2899
1	0	3	8
933	987	785	984
137	129	131	154
814	826	757	1042
982	1466	765	1146
3	14	8	8
160	180	195	300
197	222	132	200
829	849	753	1182
19	38	19	30
4203	4448	3120	4297
1170	1528	1141	1510
478	506	410	568
417	556	519	631
74	91	87	123
134	178	117	172
969	1089	841	1071
432	468	439	611
531	662	511	736
1556	1877	942	1257
0	1	5	3
3151	3935	6151	8085
968	1603	1448	1950
40	81	43	67
1657	2136	1610	2121
243	327	278	412
651	692	651	1112
3169	2995	2651	4019
5880	7046	3912	5939
11960	11899	10128	14380
1238	1306	1281	1861
1318	1359	1278	1940
5	12	4	16
176	269	235	264
2	3	0	2
144	147	147	211
0	0	0	0
384	450	568	743
1115	1168	1015	1463
2432	3679	1767	2451
2948	3031	2412	3650
1356	1433	1246	1687
0	0	2	0
110	140	140	223
301	394	424	538
138	191	132	191
3650	3947	3228	4183
3259	4370	3412	4498
415	448	571	820
237	264	365	579
3	0	1	0
2466	2978	1791	2331
314	472	324	449
99	95	208	258
98	105	99	113
768	930	619	766
1441	1928	1534	1869
3	18	24	22
0	2	1	2
2	5	5	12
1061	1071	2324	3284
165	162	155	202
22	30	32	64
87	92	91	136
72	112	101	157
1226	1433	793	1120
426	524	714	1027
3032	3011	3690	4611
1035	1112	1042	1537
1020	1500	1816	2429
2231	2898	2080	2671
0	0	0	1
150	255	317	317
1308	1814	985	1282
753	823	707	1015
164	219	211	311
281	355	288	420
87	92	114	148
0	1	0	2
1548	1875	1834	2474
1451	1461	1024	1334
530	546	503	671
1350	1650	1411	1906
514	507	476	745
4129	5701	4219	5475
16	24	21	27
692	855	721	912
672	860	571	825
3153	2807	3004	3959
55	51	114	185
1103	1021	478	603
570	749	733	1117
1394	1574	933	1335
317	510	357	479
679	916	832	1134
449	496	543	651
4439	4188	2635	3822
0	0	1	1
101	115	155	204
0	0	1	3
198	193	96	159
669	846	819	1178
12	26	23	29
1868	2454	2373	3172
662	723	699	991
89	98	151	204
587	802	856	1222
809	796	230	332
2793	2905	2654	4012
1	3	4	4
1725	1940	1658	2361
1809	2019	2145	2785
349	392	299	422
920	927	959	1400
21	22	16	14
890	1055	1150	1700
404	543	607	881
61	76	56	86
1790	2561	2628	3426
829	990	2111	3134
1213	1273	938	1322
2144	2279	1593	2302
246	317	233	360
1665	1681	1499	1932
246	241	201	314
630	811	499	661
251	277	287	456
245	260	387	566
496	685	514	717
279	322	283	353
114	126	231	277
3	1	12	13
524	585	278	380
1132	1022	940	1294
102	145	95	141
420	536	472	593
1266	1717	2067	3035
1449	1696	1596	2286
904	914	869	1293
106	106	163	236
610	650	581	844
398	499	357	528
127	116	140	177
1317	1296	1145	1733
3	4	6	4
98	147	89	112
145	157	208	292
7010	6742	5042	7664
943	1470	1216	1482
738	942	938	1337
61	287	122	601
0	0	0	3
946	1162	1019	1368
2478	3239	1913	2575
1175	1316	775	1161
1188	1245	1120	1607
618	862	440	627
0	0	0	1
864	1116	770	1064
6	8	12	13
1504	1586	1526	2083
480	438	473	723
0	0	1	0
22	37	60	52
4053	3973	3747	4877
2872	3013	2900	4123
197	225	215	270
1	4	2	3
555	606	509	824
12	22	30	30
18	37	46	64
589	763	860	1222
106	139	309	443
18	60	30	40
13	11	53	107
2	1	0	0
1390	1713	2016	2856
1185	1249	887	1320
188	277	315	468
15	14	7	16
565	680	565	761
538	573	560	761
1964	2038	2099	2574
20	29	10	13
399	369	247	379
1405	1666	1172	1710
1544	1523	1759	2383
45	53	8	21
34	36	22	16
897	818	583	802
0	0	3	9
0	1	0	2
889	836	711	1015
990	1132	888	1269
315	353	269	375
0	3	8	23
1295	1629	1462	2143
0	2	1	0
2369	2809	2465	3290
201	237	209	326
454	429	425	627
0	1	4	6
696	988	1036	1386
3062	3541	2822	4050
3023	2598	2279	3130
1019	1161	1129	1644
619	818	788	1193
83	55	171	239
1437	1454	1284	1728
64	72	72	101
173	153	160	255
330	376	400	542
1662	1820	1620	2500
10596	12344	8642	11735
117	149	147	248
147	218	200	304
448	439	423	655
1375	1543	1451	1931
112	97	147	191
323	269	126	154
163	167	154	226
4	13	6	7
379	327	351	517
967	1076	1095	1623
38	44	32	40
528	691	556	753
27	59	64	76
171	250	145	218
962	1120	2366	3595
3112	3145	2505	3885
1881	2206	2132	2907
0	0	0	0
127	264	385	488
82	84	152	235
6319	7231	4955	5708
12	4	11	18
17	21	22	26
557	596	480	687
101	142	139	183
6	10	2	6
1351	1209	1154	1625
227	304	261	351
6	8	21	16
323	319	437	601
1	0	3	6
893	791	1019	1430
12	19	30	60
405	460	489	694
2202	2508	2125	3086
179	174	153	270
218	198	256	388
4580	4303	3215	4638
1301	1434	1117	1535
18	13	15	17
685	683	601	890
1268	1202	1129	1726
507	553	376	658
1254	1464	1074	1626
309	408	475	724
10	12	9	17
4118	5918	4449	5592
518	472	400	557
0	0	0	1
111	90	107	160
3844	4387	3445	4848
1895	2419	1954	2622
1012	931	672	920
418	587	508	690
592	875	814	1152
203	231	174	271
445	698	499	689
915	962	693	1006
629	749	511	800
633	966	807	1044
225	226	549	804
1634	1496	1450	1949
1024	1085	926	1221
1931	2269	2487	3220
836	877	762	1077
1659	1513	1720	2217
36	66	34	39
229	282	87	192
740	1099	1013	1335
4340	5465	9712	13709
99	110	79	113
3485	3350	2909	3552
186	279	231	301
704	824	784	1320
811	906	734	1056
1352	1444	1226	2000
1454	1524	1238	1678
349	375	284	412
44	52	74	69
630	579	425	618
594	638	569	801
1731	1780	5657	7876
2530	2400	2120	2963
1252	1114	987	1279
1543	1502	1332	1981
0	0	1	1
1	4	0	1
1	1	3	2
1133	1109	873	1241
134	164	238	367
905	1214	1078	1420
177	205	186	312
1	0	2	0
1298	1392	1224	1699
423	474	436	569
656	709	537	804
282	385	419	535
146	194	177	230
0	2	0	2
320	325	320	519
571	451	384	601
2264	2119	1690	2351
455	420	504	732
1242	1658	1479	2020
2517	3006	2361	3194
993	964	1240	1689
868	1056	820	1232
753	913	530	732
1148	1177	1000	1471
22	16	100	174
1285	1200	984	1637
864	1123	1344	1912
25	36	14	29
1013	919	1407	1907
0	0	4	0
206	275	215	286
953	1065	1109	1490
186	156	92	151
753	763	830	1142
142	192	244	402
276	341	321	531
1	5	3	2
538	692	639	903
0	0	0	0
680	688	603	831
0	1	4	1
1192	1213	926	1422
0	1	0	2
305	349	337	426
422	531	708	988
117	188	193	221
0	1	3	2
287	305	293	404
571	784	530	710
102	92	88	146
585	555	485	702
2289	2796	2902	3726
50	59	56	124
176	283	216	375
0	1	0	1
1	3	2	3
0	0	1	6
601	518	607	874
278	388	422	610
8	11	10	10
259	267	187	257
3033	3924	3097	4149
5279	5937	5732	7759
7804	9389	5704	6773
153	155	102	171
0	1	0	0
14671	15635	10868	16577
5262	5081	5577	7831
107	137	115	163
788	766	768	1003
0	0	0	0
5	6	3	2
281	427	284	361
1067	1070	903	1325
598	617	578	893
355	427	328	499
1926	2090	1768	2715
532	507	487	660
23	20	47	68
5086	4727	4005	5982
46852	42799	26697	36738
587	711	661	987
158	237	253	367
2	5	1	2
108	111	153	168
1932	1770	1676	2307
280	306	430	561
0	0	0	0
0	1	0	1
6712	8014	9215	12547
1632	1650	1239	1900
0	0	0	0
634	721	674	880
6	2	6	12
294	403	457	743
255	305	232	338
83	89	26	61
1165	1122	2361	3469
357	291	306	434
307	418	299	429
639	654	764	1126
1885	1731	1714	2469
1187	1281	1288	1772
0	0	0	0
2332	2475	2098	2732
1572	1697	1421	1967
1306	1782	1808	2650
41	38	76	130
209	240	146	227
473	517	461	557
2474	3273	2229	3067
1684	1760	1790	2388
