	p.value	p.adj	vote.rank	avg.rank	med.rank	min.pvalue	min.rank	avg.logfc	avg.logfc.dir	direction	significance
BUD13	2.89763627800054e-07	7.23768942135502e-07	55	76.2	66.5	2.89763665583393e-08	36	0.732207923457019	-0.660752309330618	-1	33.2227376558723
EIF2S1	4.9694279948541e-07	7.588971434002e-07	40	76.5	44.0	4.9694291061391e-08	26	0.665680267340336	0.714894421648444	1	25.6040587271162
RBM25	4.55327186003905e-07	7.43359750391992e-07	15	77.2	70.0	4.55327279299212e-08	8	0.604618968014025	0.582024122280496	1	18.959006312804
TFIP11	3.59310672795516e-07	7.23768942135502e-07	85	77.2	81.0	3.59310730892401e-08	24	0.734682672621956	-0.571744311272234	-1	33.4969461856972
HNRNPA2B1	2.82420548243953e-07	7.23768942135502e-07	135	77.4	79.5	2.82420584136573e-08	8	0.661636977134824	-0.523151638917993	-1	25.4032965126907
EEF2	2.36275736298347e-07	7.23768942135502e-07	5	81.0	69.5	2.3627576142015e-08	1	0.6849210878021	-0.647012465275856	-1	27.9832354595605
DDX27	2.15112195695132e-07	7.23768942135502e-07	15	81.1	67.0	2.151122165181e-08	1	0.773662198504939	-0.739166584536047	-1	37.815977236231
FTO	2.58237656599503e-07	7.23768942135502e-07	95	81.6	80.0	2.58237686608517e-08	29	0.806496922557061	-0.813693545072459	-1	41.4541485455115
TARDBP	7.50143063442708e-07	8.74427121291204e-07	30	82.2	61.5	7.50143316664406e-08	13	0.654701266932426	0.670784779713296	1	23.664594507724
FASTKD2	2.13633292190979e-07	7.23768942135502e-07	65	84.1	85.0	2.13633312728613e-08	13	0.723246383675207	-0.695239015790424	-1	32.22977615361
PUM2	2.6337639220656e-07	7.23768942135502e-07	80	84.7	84.0	2.63376423421771e-08	37	0.688606253193867	0.692110850806115	1	28.3915611996214
NOL12	3.15299477760121e-07	7.23768942135502e-07	195	85.2	51.0	3.15299522496323e-08	4	0.870538834144789	-0.744609538373549	-1	48.5501559601036
SUPT6H	6.32814010068368e-07	8.01298295875294e-07	70	85.4	83.5	6.32814190272548e-08	39	0.876527045987323	-0.748270568691705	-1	48.5146534184561
