NGenes	PropDown	PropUp	Direction	p.value	p.adj	PValue.Mixed	FDR.Mixed	avg.logfc	avg.logfc.dir	direction	significance
SRFBP1	195	0.2	0.38974358974359	Up	0.409	0.619034615384615	0.011	0.0238473684210526	0.644825077428539	-0.701312177907519	-1	42.5753530126983
SRP68	192	0.140625	0.354166666666667	Up	0.417	0.626339694656489	0.03	0.0350090361445783	0.814982191151838	0.889105134664725	1	52.7441514100438
BCCIP	181	0.204419889502762	0.392265193370166	Up	0.427	0.631733082706767	0.019	0.0274022556390977	0.712604148930639	-0.650188350379846	-1	45.1211027582327
RAVER1	190	0.284210526315789	0.378947368421053	Up	0.427	0.631733082706767	0.006	0.0230531914893617	0.787911691295204	0.860849256828532	1	50.0029952904198
CSTF2	183	0.180327868852459	0.349726775956284	Up	0.434	0.637309701492537	0.016	0.0252355371900826	0.618022265916605	0.563543824293393	1	38.2230824317123
EFTUD2	196	0.260204081632653	0.413265306122449	Up	0.462	0.641637323943662	0.004	0.0229833333333333	0.642562676898739	-0.600644482062316	-1	39.1697252249527
DDX1	181	0.25414364640884	0.314917127071823	Up	0.463	0.641637323943662	0.015	0.024625	0.736112293562238	-0.731974214071377	-1	45.0287746039582
ASCC1	191	0.350785340314136	0.298429319371728	Down	0.462	0.641637323943662	0.011	0.0238473684210526	0.614804974091826	-0.560622705598072	-1	37.4312493530689
ABCF1	198	0.363636363636364	0.318181818181818	Down	0.457	0.641637323943662	0.013	0.0239594594594595	0.785579812653775	-0.689473937717308	-1	48.1269448301041
LSM11	184	0.222826086956522	0.309782608695652	Up	0.445	0.641637323943662	0.014	0.0239594594594595	0.718040077584897	-0.579321397959264	-1	43.8969045912764
PRPF6	193	0.341968911917098	0.352331606217617	Up	0.447	0.641637323943662	0.014	0.0239594594594595	0.661372684984993	-0.675222734074374	-1	40.3478034483331
RTF1	191	0.361256544502618	0.277486910994764	Down	0.457	0.641637323943662	0.022	0.0284261744966443	0.807048327973926	-0.807524593125562	-1	49.4715264098144
HNRNPA2B1	193	0.290155440414508	0.362694300518135	Up	0.443	0.641637323943662	0.009	0.0232569444444444	0.661636977134824	-0.523151638917993	-1	40.3643561698896
SMN1	179	0.217877094972067	0.368715083798883	Up	0.477	0.656437062937063	0.022	0.0284261744966443	0.542763842013645	-0.568678012055305	-1	31.1723426076845
DDX3X	188	0.265957446808511	0.372340425531915	Up	0.482	0.65871875	0.006	0.0230531914893617	0.735660696095787	0.773378332691829	1	42.2724007579999
PABPC1	180	0.316666666666667	0.3	Down	0.498	0.675913793103448	0.003	0.0229833333333333	0.784894851895103	-0.690913163145648	-1	42.3186057838543
FUS	189	0.333333333333333	0.28042328042328	Down	0.525	0.688195364238411	0.002	0.0229833333333333	0.951455814256516	-0.791312710007099	-1	49.1086715550134
PCBP1	196	0.326530612244898	0.26530612244898	Down	0.528	0.688195364238411	0.026	0.0322019230769231	0.820472923142364	-0.894562516520788	-1	42.2002042905365
DDX27	188	0.303191489361702	0.356382978723404	Up	0.528	0.688195364238411	0.001	0.0197	0.773662198504939	-0.739166584536047	-1	39.7312531471214
UCHL5	197	0.233502538071066	0.360406091370558	Up	0.52	0.688195364238411	0.005	0.0230531914893617	0.58318963515369	-0.538846597105056	-1	29.6851054594335
XRN2	193	0.176165803108808	0.326424870466321	Up	0.516	0.688195364238411	0.012	0.0238473684210526	0.752206066914987	-0.657695475239108	-1	38.5995863969784
SRSF5	194	0.195876288659794	0.376288659793814	Up	0.52	0.688195364238411	0.02	0.0274392857142857	0.734587338451023	-0.608534394722096	-1	37.6703168733051
SF3B4	189	0.227513227513228	0.417989417989418	Up	0.549	0.710884868421053	0.001	0.0197	0.624032490651399	0.620939465648299	1	28.9822141972942
AKAP8	192	0.229166666666667	0.338541666666667	Up	0.565	0.723399350649351	0.009	0.0232569444444444	0.743959713611139	-0.640291483573802	-1	32.9260417809902
NSUN2	196	0.219387755102041	0.372448979591837	Up	0.566	0.723399350649351	0.012	0.0238473684210526	0.831861218612845	-0.602941772886225	-1	36.9432955139545
EIF4B	197	0.248730964467005	0.380710659898477	Up	0.573	0.727629032258065	0.012	0.0238473684210526	0.57376731803243	-0.629111666745006	-1	24.6758175977456
SMNDC1	196	0.214285714285714	0.336734693877551	Up	0.577	0.728016025641026	0.029	0.0340272727272727	0.586409084847591	-0.459334449808077	-1	25.1991570275287
FXR1	189	0.35978835978836	0.333333333333333	Down	0.594	0.744710191082803	0.005	0.0230531914893617	0.605720422386169	-0.572293278707135	-1	24.1260487075918
RRP9	188	0.308510638297872	0.324468085106383	Up	0.601	0.748724683544304	0.013	0.0239594594594595	0.648684624468087	0.673308300218254	1	25.4212872286342
HSPD1	189	0.317460317460317	0.35978835978836	Up	0.608	0.752688679245283	0.003	0.0229833333333333	0.696227271822636	-0.634436652777273	-1	26.8442713436854
IGF2BP3	191	0.240837696335079	0.361256544502618	Up	0.615	0.756603125	0.02	0.0274392857142857	0.702721249437198	-0.566001968602435	-1	26.5901895945481
MSI2	193	0.290155440414508	0.357512953367876	Up	0.622	0.760468944099379	0.021	0.0280451388888889	0.663376402121294	-0.596839601521803	-1	24.5640899006468
AKAP8L	194	0.237113402061856	0.350515463917526	Up	0.642	0.780095679012346	0.018	0.0265192307692308	0.568911835196554	-0.571528170336662	-1	18.8670830732239
U2AF2	189	0.264550264550265	0.322751322751323	Up	0.647	0.781352760736196	0.004	0.0229833333333333	0.557412172996487	0.568952202765517	1	18.3373210537366
UTP18	191	0.240837696335079	0.31413612565445	Up	0.661	0.793405487804878	0.02	0.0274392857142857	0.70656515968803	-0.589587297457441	-1	22.0048814402254
DKC1	190	0.305263157894737	0.3	Down	0.695	0.829190909090909	0.004	0.0229833333333333	0.686955675477282	-0.608745157660694	-1	17.0868698858087
PNPT1	184	0.298913043478261	0.320652173913043	Down	0.725	0.858188622754491	0.002	0.0229833333333333	0.779584191869936	-0.640213984879128	-1	15.7534392801618
SLTM	186	0.306451612903226	0.349462365591398	Up	0.728	0.858188622754491	0.031	0.0359790419161677	0.717878624099427	-0.732946502379553	-1	14.4214974431736
HNRNPUL1	184	0.217391304347826	0.282608695652174	Up	0.744	0.866683431952663	0.005	0.0230531914893617	0.830717055782287	-0.80386200845551	-1	15.7022557634712
HNRNPAB	185	0.27027027027027	0.318918918918919	Up	0.74	0.866683431952663	0.012	0.0238473684210526	0.760450644323194	0.772597235655429	1	14.2832126070849
HNRNPC	196	0.311224489795918	0.326530612244898	Down	0.754	0.873173529411765	0.002	0.0229833333333333	0.701668421889005	-0.632117853676891	-1	12.357228293045
ATP5C1	197	0.243654822335025	0.319796954314721	Up	0.769	0.885347953216374	0.01	0.0236898734177215	0.692721065849536	-0.660313749222541	-1	10.8321380696589
GRWD1	194	0.242268041237113	0.283505154639175	Up	0.782	0.89509011627907	0.003	0.0229833333333333	0.895657082999296	-0.666002788105346	-1	12.9366987856746
PA2G4	193	0.305699481865285	0.243523316062176	Down	0.795	0.904719653179191	0.065	0.0668763157894737	0.738063089166238	0.882495817652583	1	9.35669437387968
SF3A3	197	0.263959390862944	0.33502538071066	Up	0.803	0.908577586206897	0.023	0.0293543046357616	0.765425972371011	-0.682791820973022	-1	9.28369953355704
