NGenes	PropDown	PropUp	Direction	p.value	p.adj	PValue.Mixed	FDR.Mixed	avg.logfc	avg.logfc.dir	direction	significance
EIF4A3	188	0.531914893617021	0.154255319148936	Down	0.006	0.0285131578947368	0.005	0.005	0.944199192698265	-1.02431118506361	-1	91.9320704349997
TBRG4	190	0.415789473684211	0.215789473684211	Down	0.007	0.0312317073170732	0.001	0.00149242424242424	0.661143420280856	-0.688809381074219	-1	62.6568754577141
SFPQ	188	0.457446808510638	0.186170212765957	Down	0.007	0.0312317073170732	0.001	0.00149242424242424	0.841955774030183	-0.85237387695394	-1	79.8506707596972
SAFB2	187	0.417112299465241	0.262032085561497	Down	0.007	0.0312317073170732	0.004	0.00403216374269006	0.869511276349218	-0.902692390289901	-1	82.4709765988306
SF3B1	185	0.416216216216216	0.281081081081081	Down	0.008	0.0343604651162791	0.002	0.00250423728813559	0.809295038327821	-0.914955566716618	-1	74.6252622161303
DKC1	190	0.463157894736842	0.257894736842105	Down	0.008	0.0343604651162791	0.003	0.00344405594405594	0.869106289360692	-1.06152835695551	-1	80.1561768818109
XRN2	193	0.559585492227979	0.139896373056995	Down	0.009	0.0380568181818182	0.003	0.00344405594405594	0.692140606822637	-0.685412007780254	-1	61.8516345324659
RRP9	188	0.367021276595745	0.292553191489362	Down	0.01	0.0397788461538462	0.002	0.00250423728813559	0.835597414713096	-0.99812332537684	-1	73.7009298982553
ATP5C1	197	0.527918781725888	0.197969543147208	Down	0.011	0.0397788461538462	0.007	0.007	0.709999055872714	-0.743218804732777	-1	62.5910237201643
YBX3	188	0.468085106382979	0.265957446808511	Down	0.011	0.0397788461538462	0.005	0.005	0.903639792672731	-0.978222463413589	-1	79.7196744284005
PUF60	178	0.460674157303371	0.185393258426966	Down	0.011	0.0397788461538462	0.001	0.00149242424242424	0.854098868132372	-0.909028125929088	-1	75.3374911841213
SF1	188	0.361702127659574	0.26063829787234	Down	0.011	0.0397788461538462	0.001	0.00149242424242424	0.927310788905307	-1.07207783025491	-1	81.8135118775034
DDX27	188	0.452127659574468	0.234042553191489	Down	0.011	0.0397788461538462	0.002	0.00250423728813559	0.894811185462587	-0.995715277159253	-1	78.9387327131303
PUS1	193	0.44559585492228	0.238341968911917	Down	0.01	0.0397788461538462	0.001	0.00149242424242424	0.639431365194791	-0.682269897500237	-1	56.3489005756044
BOP1	190	0.436842105263158	0.247368421052632	Down	0.011	0.0397788461538462	0.001	0.00149242424242424	0.826488086718341	-0.951376495728249	-1	72.8951567949953
PA2G4	193	0.295336787564767	0.336787564766839	Down	0.012	0.0427452830188679	0.001	0.00149242424242424	0.716838858209941	-0.774339620346792	-1	61.7816589587761
PUM2	187	0.491978609625668	0.224598930481283	Down	0.013	0.0439732142857143	0.004	0.00403216374269006	0.718631815897242	-0.775503021392945	-1	61.3783738882299
DDX47	195	0.564102564102564	0.169230769230769	Down	0.013	0.0439732142857143	0.004	0.00403216374269006	0.781303794111118	-0.839186398641878	-1	66.7497247134953
AATF	193	0.357512953367876	0.316062176165803	Down	0.013	0.0439732142857143	0.001	0.00149242424242424	0.61205609869855	-0.704033650291026	-1	52.2442188345174
PRPF8	189	0.523809523809524	0.211640211640212	Down	0.014	0.0450762711864407	0.006	0.006	0.8483015956032	-0.93163128761559	-1	71.9152645232537
UPF1	186	0.526881720430108	0.112903225806452	Down	0.014	0.0450762711864407	0.004	0.00403216374269006	0.611455023988105	-0.649409511981139	-1	51.7771199951306
GRWD1	194	0.43298969072165	0.293814432989691	Down	0.014	0.0450762711864407	0.001	0.00149242424242424	0.845373211579861	-0.883480807134603	-1	71.6662753979575
SLTM	186	0.419354838709677	0.295698924731183	Down	0.015	0.0462651515151515	0.002	0.00250423728813559	0.752167232996612	-0.77351588170668	-1	63.2041599394884
DHX30	197	0.370558375634518	0.263959390862944	Down	0.016	0.0462651515151515	0.001	0.00149242424242424	0.612502208293921	-0.560379533727934	-1	51.4287292152924
FMR1	187	0.368983957219251	0.229946524064171	Down	0.016	0.0462651515151515	0.004	0.00403216374269006	0.596014635309418	-0.659317517691003	-1	50.0386297691181
HNRNPM	179	0.519553072625698	0.156424581005587	Down	0.016	0.0462651515151515	0.006	0.006	0.991990646277839	-1.0698190883455	-1	83.4241398173775
