NGenes	PropDown	PropUp	Direction	p.value	p.adj	PValue.Mixed	FDR.Mixed	avg.logfc	avg.logfc.dir	direction	significance
EIF3D	185	0.513513513513513	0.254054054054054	Down	0.008	0.052328125	0.001	0.00127922077922078	0.763820700415511	-0.708575656611342	-1	83.9711160447825
RBM39	192	0.442708333333333	0.239583333333333	Down	0.008	0.052328125	0.004	0.00415361445783133	0.54538249728365	-0.517285501230427	-1	59.8958753442615
ABCF1	198	0.52020202020202	0.207070707070707	Down	0.005	0.052328125	0.002	0.00230859375	0.701920788434836	-0.656802265557416	-1	77.1487962357506
NUFIP2	182	0.351648351648352	0.285714285714286	Down	0.008	0.052328125	0.006	0.006	0.824582987520274	-0.61241318009375	-1	90.6680521419827
SUPV3L1	193	0.559585492227979	0.186528497409326	Down	0.008	0.052328125	0.001	0.00127922077922078	0.642229504428889	-0.528281640191064	-1	70.5699011086064
MATR3	192	0.46875	0.21875	Down	0.009	0.052328125	0.002	0.00230859375	0.650007087195502	-0.643827572945219	-1	71.4271100330975
HNRNPA2B1	193	0.481865284974093	0.233160621761658	Down	0.006	0.052328125	0.004	0.00415361445783133	0.542451242542791	-0.500275514993521	-1	59.5728061080706
AKAP8L	194	0.695876288659794	0.108247422680412	Down	0.003	0.052328125	0.003	0.00321895424836601	0.684089452615348	-0.679245091499837	-1	75.1835095060898
KIF1C	195	0.379487179487179	0.333333333333333	Down	0.009	0.052328125	0.001	0.00127922077922078	0.61402897419037	-0.538899721093117	-1	67.4617700965378
RAVER1	190	0.473684210526316	0.268421052631579	Down	0.006	0.052328125	0.002	0.00230859375	0.623608237413397	-0.57129588321068	-1	68.5175518440594
U2AF2	189	0.613756613756614	0.185185185185185	Down	0.004	0.052328125	0.001	0.00127922077922078	0.579881183357852	-0.59101980974362	-1	63.6981597394812
DAZAP1	190	0.3	0.415789473684211	Up	0.006	0.052328125	0.003	0.00321895424836601	0.763961407033278	0.890754209736477	1	83.9866240724183
SERBP1	181	0.425414364640884	0.265193370165746	Down	0.003	0.052328125	0.002	0.00230859375	0.640635642662968	-0.569255577534837	-1	70.3942330930866
SNRNP200	195	0.553846153846154	0.153846153846154	Down	0.002	0.052328125	0.001	0.00127922077922078	0.659275621047908	-0.608686106563001	-1	72.4486446375682
RBM22	194	0.510309278350515	0.190721649484536	Down	0.009	0.052328125	0.001	0.00127922077922078	0.669871711494236	-0.557924260962831	-1	73.6164963426377
EIF4A3	188	0.452127659574468	0.313829787234043	Down	0.009	0.052328125	0.001	0.00127922077922078	0.790904805386513	-0.69942171686869	-1	86.9561998670543
ATP5C1	197	0.532994923857868	0.223350253807107	Down	0.011	0.0530384615384615	0.003	0.00321895424836601	0.519349911342678	-0.43419667036773	-1	56.7650804763433
KRR1	191	0.471204188481675	0.261780104712042	Down	0.011	0.0530384615384615	0.004	0.00415361445783133	0.719784801507925	-0.627478261270093	-1	78.7551177773799
RBM34	191	0.450261780104712	0.219895287958115	Down	0.011	0.0530384615384615	0.001	0.00127922077922078	0.552899305477856	-0.596145668237574	-1	60.4458389902503
PUS1	193	0.481865284974093	0.227979274611399	Down	0.01	0.0530384615384615	0.002	0.00230859375	0.558493372024137	-0.518153130066799	-1	61.0595731156602
FTO	192	0.442708333333333	0.25	Down	0.011	0.0530384615384615	0.001	0.00127922077922078	0.607822408106587	-0.541560526751901	-1	66.4715417733273
STAU1	194	0.525773195876289	0.268041237113402	Down	0.01	0.0530384615384615	0.003	0.00321895424836601	0.586742629653483	-0.574690474759759	-1	64.1588450462296
UTP3	187	0.550802139037433	0.213903743315508	Down	0.01	0.0530384615384615	0.001	0.00127922077922078	0.673250470917325	-0.608202590611962	-1	73.6497607977521
DDX47	195	0.543589743589744	0.225641025641026	Down	0.012	0.0539404761904762	0.003	0.00321895424836601	0.78014018078343	-0.666232967113119	-1	84.8853133110906
DDX1	181	0.392265193370166	0.248618784530387	Down	0.012	0.0539404761904762	0.001	0.00127922077922078	0.633521490611078	-0.581580075287332	-1	68.8919090137223
BOP1	190	0.415789473684211	0.315789473684211	Down	0.012	0.0539404761904762	0.001	0.00127922077922078	0.667443450970319	-0.491387672878825	-1	72.5921714151044
CNOT7	192	0.510416666666667	0.182291666666667	Down	0.013	0.0559659090909091	0.001	0.00127922077922078	0.611552729134884	-0.555156562067083	-1	65.6533592633158
HNRNPM	179	0.385474860335196	0.301675977653631	Down	0.013	0.0559659090909091	0.002	0.00230859375	0.79227975940521	-0.62406351378606	-1	85.1184796220206
EIF3G	192	0.583333333333333	0.213541666666667	Down	0.014	0.0578152173913043	0.004	0.00415361445783133	0.761626983210742	-0.673654554122806	-1	80.8920465424835
PRPF6	193	0.471502590673575	0.264248704663212	Down	0.014	0.0578152173913043	0.001	0.00127922077922078	0.736121791697637	-0.610067143928995	-1	78.1759976665591
HNRNPAB	185	0.405405405405405	0.264864864864865	Down	0.016	0.064968085106383	0.002	0.00230859375	0.938602279905008	-0.752852822903036	-1	95.6480716120703
EEF2	194	0.365979381443299	0.345360824742268	Down	0.017	0.06501	0.001	0.00127922077922078	0.73586423216619	-0.603466281831781	-1	74.9242159124883
NELFE	193	0.466321243523316	0.253886010362694	Down	0.017	0.06501	0.003	0.00321895424836601	0.598023238162649	-0.527996341599291	-1	60.8495041260828
FUS	189	0.44973544973545	0.259259259259259	Down	0.017	0.06501	0.001	0.00127922077922078	0.591675457644999	-0.50747641988123	-1	60.2013429464921
SLBP	196	0.418367346938776	0.255102040816327	Down	0.018	0.0650471698113207	0.001	0.00127922077922078	0.543147852509106	-0.48626133413445	-1	55.2346726756107
BCLAF1	192	0.567708333333333	0.177083333333333	Down	0.018	0.0650471698113207	0.002	0.00230859375	0.595287946544994	-0.514778619564389	-1	60.5574964936962
