NGenes	Direction	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
TARDBP	193	Down	0.0017468831623607	0.00764746628855686	0.297760295206399	-0.279402226492577	-1	17.5699672387912
NUSAP1	195	Down	0.00185492662218505	0.00794392488196641	0.358579820760357	-0.373814968407562	-1	21.0061110525574
RPS10	187	Down	0.00192563598032463	0.00807128272604152	0.429643700064253	-0.377663577323825	-1	25.098793599707
DDX6	187	Down	0.00197455763919674	0.0081039136442033	0.394445646012473	-0.376085770366276	-1	23.0180139336879
PABPC4	195	Down	0.00209412719587772	0.00841924607322267	0.388348345005012	-0.380704913346845	-1	22.4810627931095
PHF6	190	Down	0.00248581291500582	0.00979410288512293	0.428409812467882	-0.408863268919564	-1	24.0193098901796
SFPQ	188	Down	0.0028193029823017	0.0108902487747732	0.381268708840825	-0.364994985022692	-1	20.8777049963738
UPF1	186	Down	0.00293137718400488	0.0111054097163262	0.297995436500913	-0.27944507568665	-1	16.2329371737465
PRPF8	189	Down	0.00392158808877237	0.0145764689337388	0.411424168743531	-0.43073130290599	-1	21.0764225525048
NAA15	194	Up	0.00429348798340685	0.015663280235762	0.498508506267078	0.537158787661679	1	25.1155090998104
BCLAF1	192	Down	0.00446888596076896	0.0157209023977051	0.308548389869866	-0.273748055361521	-1	15.5068789682705
PUM1	192	Up	0.00446307535258784	0.0157209023977051	0.536532604531459	0.647105575640168	1	27.0121595187353
RAVER1	190	Down	0.00490675888446792	0.0169584473726347	0.340638369278684	-0.356997416328039	-1	16.8126370513713
ATP5C1	197	Down	0.0051108731652026	0.0173593450611192	0.323536292985371	-0.290405992888639	-1	15.8734613049006
FAM120A	197	Up	0.00735633658293805	0.0245626831667593	0.380554237368949	0.404065808541224	1	17.0770153433557
TUFM	194	Down	0.0104566153820827	0.0343325538378382	0.454350279751422	-0.398591629295061	-1	18.5520590015431
PSIP1	187	Down	0.0140669087093696	0.0454291969794396	0.370806229318561	-0.388231370572546	-1	13.867011090251
EIF2S1	198	Down	0.0151029782319941	0.047823725587854	0.296586255566933	-0.27979900571306	-1	10.8934485968303
LARP4	189	Down	0.0152938817869787	0.047823725587854	0.375577388145163	-0.392676837972714	-1	13.8118192072516
IGF2BP2	193	Down	0.015952911175161	0.0491050547110424	0.330000696078341	-0.276914396445156	-1	12.0219322810472
DDX24	197	Down	0.0162555599104677	0.0492668508055714	0.343886787285146	-0.299974036181431	-1	12.5167531521722
AKAP8L	194	Down	0.0180323938762388	0.0538239635396824	0.328612500002322	-0.317885333282729	-1	11.604672010147
HNRNPUL1	184	Down	0.020054642604463	0.0572574578707131	0.472812025319034	-0.463032909051934	-1	16.3697712632875
TBRG4	190	Down	0.0196411365554218	0.0572574578707131	0.395067536319577	-0.381021675478799	-1	13.6675507150364
DDX55	192	Up	0.0198501181037418	0.0572574578707131	0.505471781362271	0.529248464148375	1	17.5049496536364
UBE2L3	194	Down	0.021480998087275	0.0604536660456167	0.406855903484764	-0.42879894546052	-1	13.8087219532498
ESF1	187	Up	0.0220722516116538	0.0612427263027577	0.43860571421313	0.425110372371226	1	14.822195598864
TIAL1	188	Down	0.0247181678497797	0.0676316537000917	0.431514037091257	-0.386849296254849	-1	14.0611514311856
ILF2	190	Up	0.0257531694968869	0.0684276062712879	0.463615840466719	0.534799930012997	1	15.0460580865857
CKAP4	195	Down	0.0260511191388152	0.0684276062712879	0.396747865273265	-0.426816433350298	-1	12.8666994194339
PKM	186	Down	0.0258067750188742	0.0684276062712879	0.431950346351181	-0.417249171203864	-1	14.0140174295942
CPSF6	196	Down	0.026652679891067	0.0690865518228973	0.273769343367741	-0.278637494666211	-1	8.82670361856523
TRA2A	197	Down	0.0280057538877322	0.0716510846218604	0.26313952075865	-0.248117414707628	-1	8.364943451273
TRIM56	195	Down	0.0293881054367839	0.0742238047570055	0.367643712382743	-0.36129822668274	-1	11.5548769987132
PCBP2	197	Up	0.0306359169481275	0.0763958941617863	0.338776635362305	0.36058247904109	1	10.5238176464933
FKBP4	197	Up	0.0336480184300448	0.0818353040829485	0.440336123289807	0.472533632892039	1	13.3298491105663
SART3	187	Up	0.0335210963021043	0.0818353040829485	0.504900778115586	0.547533895262654	1	15.2937471325104
MTPAP	187	Down	0.0372488893636773	0.0884100145137884	0.371632765825937	-0.313708495912105	-1	10.8910689727389
FTO	192	Down	0.03724782779505	0.0884100145137884	0.354668229214962	-0.332750819585321	-1	10.3909805482046
SUCLG1	192	Down	0.0398639587340195	0.093490474650022	0.361893229232179	-0.324386994832144	-1	10.358238314052
SF3B1	185	Up	0.0440130457003025	0.102006705917172	0.476850585122422	0.508652079145204	1	13.1637648457365
HLTF	192	Down	0.0466082398257007	0.106765386577477	0.300703487829366	-0.235098515280392	-1	8.11082148413693
IGF2BP3	191	Down	0.0477222055687445	0.106832664739121	0.339242162784101	-0.30758115141708	-1	9.15593553671619
EIF3D	185	Down	0.0472610609069856	0.106832664739121	0.425297937051142	-0.443572122419874	-1	11.4947859845563
TAF15	192	Down	0.0491293129348939	0.108746906159259	0.391858167815394	-0.409885838624458	-1	10.5013799322748
PUM2	187	Down	0.054732829900656	0.119091723155214	0.396613655715425	-0.379023399645163	-1	10.1916270874771
CCAR1	190	Down	0.0556164392399984	0.119091723155214	0.311917713784862	-0.334476554578716	-1	8.0015414701754
ZC3H8	194	Down	0.0555986744718492	0.119091723155214	0.286657967157139	-0.234433582678008	-1	7.34836958820477
EEF2	194	Down	0.059815684995746	0.126706343485612	0.415762391836894	-0.3664185896251	-1	10.3736387269985
AARS	190	Down	0.0654582849496122	0.137183852500783	0.360417369383922	-0.37013728135641	-1	8.63621990595655
RTF1	191	Down	0.0666485481880914	0.138208042032147	0.38721715457016	-0.402869186711105	-1	9.24815440316579
SUPT6H	192	Up	0.0691586536365912	0.141919320483422	0.42302037290322	0.495617472111107	1	9.97297204197291
MSI2	193	Down	0.0704146257883655	0.14300702350833	0.352621397133817	-0.326392634753138	-1	8.26988845447603
SMN1	179	Down	0.0713723354733779	0.143472960084239	0.421584565546863	-0.481664695387323	-1	9.88312395832754
FUBP3	187	Up	0.0730437461095802	0.144842242927458	0.42023849249802	0.479997135564663	1	9.80285598010688
SAFB2	187	Down	0.0742592209932651	0.144842242927458	0.493702777092557	-0.425031668613672	-1	11.5277535138653
CCAR2	178	Down	0.0741068514135866	0.144842242927458	0.542399486523897	-0.566731070978628	-1	12.6711231725213
LSM11	184	Down	0.0757759465747854	0.145926713525091	0.424844458543534	-0.40259137118067	-1	9.87249012709479
DAZAP1	190	Up	0.0762967080867227	0.145926713525091	0.467918372239116	0.540448973886182	1	10.8799353470198
RBM15	194	Down	0.0814472267977018	0.154279843068724	0.322711664250426	-0.290073035955297	-1	7.26543761576174
SBDS	187	Down	0.0853874909882845	0.159307376574569	0.432462838484336	-0.371394975281087	-1	9.58961503189419
SNRNP200	195	Up	0.0857186899335244	0.159307376574569	0.443646182419897	0.44668669121818	1	9.83925668026129
AKAP8	192	Down	0.0906610948534733	0.166918090524619	0.402077751423633	-0.37127581204458	-1	8.68331545182795
GEMIN5	193	Down	0.0933603790775339	0.169271655087921	0.286377116696632	-0.270289877477278	-1	6.11746133333023
EIF4A3	188	Down	0.0936579208354484	0.169271655087921	0.459573873316007	-0.486633276080352	-1	9.85597631436697
AKAP1	195	Down	0.0969757883059274	0.173674820875161	0.389959577263246	-0.282340588223607	-1	8.23163293356044
