NGenes	Direction	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
PUS1	193	Down	0.0685577631162057	0.146803036237962	0.670438746792367	-0.598432383406024	-1	13.8053096458345
SUPT6H	192	Up	0.075956896036326	0.160897941066196	0.80058700875879	0.920132533772646	1	15.705850913836
DHX30	197	Down	0.0799349749446262	0.165759895411488	0.637681752397512	-0.570827786835426	-1	12.293027364608
CCAR2	178	Down	0.0791268730976917	0.165759895411488	1.06585951644364	-0.87807230816967	-1	20.5879875952656
SSB	189	Up	0.0943263753951253	0.19356558284208	0.820846642621219	0.960069019775289	1	14.4692908620994
EEF2	194	Up	0.102876079448843	0.206959023623495	0.79625686284364	0.971163442453474	1	13.4597785112226
LARP7	194	Up	0.10505534194086	0.206959023623495	0.699805868148272	0.703019669425316	1	11.8220493205656
NAA15	194	Up	0.104806175119995	0.206959023623495	0.797656083862044	0.816472889607313	1	13.4835371579142
RBM22	194	Down	0.104697328633628	0.206959023623495	0.558439424953534	-0.554385549148241	-1	9.4216598654789
HNRNPUL1	184	Down	0.110031615690059	0.213195176254334	1.05834112634005	-1.11245954158316	-1	17.5712686190179
SMN1	179	Down	0.110385319684985	0.213195176254334	0.752124898977528	-0.615519653618864	-1	12.4697361720943
PHF6	190	Down	0.112096915427873	0.214398954750398	0.796662318049271	-0.616139708388733	-1	13.1633736706048
RBM25	192	Down	0.113270307754354	0.214560102188536	0.586214780472975	-0.556712346585315	-1	9.66536315097744
DDX1	181	Down	0.12087251692933	0.225881108953635	0.736100829491934	-0.707988691523927	-1	11.7441485036464
PA2G4	193	Down	0.121633565351747	0.225881108953635	0.747746377687718	-0.636064249563836	-1	11.9309064309289
STAU1	194	Down	0.122686693695629	0.225881108953635	0.737367877485262	-0.592028106633764	-1	11.7644679641839
IGF2BP3	191	Down	0.127785511766808	0.233090239056122	0.777428708021747	-0.726657560911943	-1	12.143640050868
CSTF2	183	Down	0.130129785723026	0.235188695297579	0.715085215088011	-0.675097966927979	-1	11.0958756445715
HNRNPL	189	Down	0.139556044842909	0.247680548054532	0.576299258535158	-0.470108077533817	-1	8.6091076634649
SNRNP200	195	Down	0.139026717985136	0.247680548054532	0.703394416401825	-0.694696434815241	-1	10.5210947599434
CNOT7	192	Down	0.140843405808345	0.247733490573607	0.713368384804114	-0.586524718005674	-1	10.6694970910358
RAVER1	190	Down	0.160001150035445	0.278940058026395	0.654166370404952	-0.579800279252225	-1	8.94240572099356
SF1	188	Down	0.163293099498411	0.282181935098131	0.841944002910765	-0.844633869646407	-1	11.4218355647341
HNRNPU	195	Down	0.171933934941538	0.29453030594333	0.636806014953571	-0.571456403578331	-1	8.33016715228506
HNRNPK	194	Up	0.176740222227367	0.300153653265442	0.695947416623064	0.720845498967171	1	8.9675540134506
