NGenes	Direction	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
PARN	187	Down	0.482022135329903	0.743482381140097	1.85644393960373	-2.09244589745995	-1	8.48283435225396
METAP2	192	Up	0.481991354685191	0.743482381140097	0.720690993498209	-0.645833386506516	-1	3.28646299360456
PKM	186	Down	0.489691751986462	0.743482381140097	1.01954703955157	-1.14532334154561	-1	4.65380877368465
PPIG	199	Down	0.498805617984782	0.750112265213755	0.96566878378567	-0.855358067200477	-1	4.27497173019863
DKC1	190	Down	0.5055629477867	0.754514399348332	0.552273448356493	-0.542865000528295	-1	2.39034570028685
NPM1	188	Down	0.520412692811203	0.770836845742909	1.71408658771505	0.922725758916502	1	6.87554240094155
PSIP1	187	Down	0.529716428230245	0.772993602676728	0.754052350664349	-0.83071966942638	-1	2.98603442561546
GPKOW	196	Down	0.526139687617083	0.772993602676728	0.643755347238937	-0.73923619560251	-1	2.54766731443439
TAF15	192	Down	0.533808540425323	0.77323737105727	0.964175493493533	-0.899704785226769	-1	3.81646040362402
HNRNPU	195	Up	0.558319335044761	0.802838751852686	0.640378699702139	-0.705282210862711	-1	2.15978685544654
EWSR1	192	Up	0.586532704771785	0.837296687246678	0.72808193041827	-0.611605765837607	-1	1.98478449616373
SUB1	195	Down	0.604304020908429	0.85645965553209	0.83670485976727	-0.999259487252648	-1	1.99026931757788
ILF2	190	Down	0.618947103665632	0.860498753062824	0.759646325547727	-0.821432584410556	-1	1.75079897112004
PHF6	190	Up	0.624137263640826	0.860498753062824	0.902683328419121	-1.10888260289211	-1	2.08251474351745
SF1	188	Down	0.624625998416162	0.860498753062824	0.882657310890261	0.979494087689802	1	2.03607259400875
DNAJC2	187	Up	0.624587147315753	0.860498753062824	0.824116564547579	-0.856075783736524	-1	1.90031129798073
IGF2BP3	191	Down	0.630765254385263	0.862921910513172	0.783619863113156	-0.732960425290752	-1	1.77238244325334
RPS3A	183	Up	0.643575222961253	0.874374613264599	0.803002934470317	0.75998196510517	1	1.65307018039909
SLBP	196	Down	0.683603539625706	0.891853624544795	0.498922366587084	-0.509259651810077	-1	0.870533101641691
GRWD1	194	Down	0.671085015167181	0.891853624544795	0.999771519947857	-1.21075002023819	-1	1.75535986815774
FTO	192	Down	0.681072964385217	0.891853624544795	0.677623617448575	-0.540871510366874	-1	1.1862362408227
XRCC5	190	Down	0.679015743649852	0.891853624544795	0.849810133699123	-0.843271075499131	-1	1.4904301031649
SSB	189	Up	0.675978744904418	0.891853624544795	0.596622669327031	-0.618692468965659	-1	1.04313565548639
SERBP1	181	Down	0.670699730804607	0.891853624544795	0.707222944686344	-0.660723661037493	-1	1.23852798741967
ADAR	174	Up	0.70535452916839	0.902304170429694	1.7076370097582	-2.08074746370461	-1	2.69884655317437
UTP18	191	Down	0.702503657152362	0.902304170429694	1.3061380986625	-1.46072378971045	-1	2.06173448010416
AATF	193	Up	0.703756515746661	0.902304170429694	0.565186519054765	-0.527056040694648	-1	0.885967413537924
RPS10	187	Down	0.715753414133575	0.905701969610812	0.54473029853302	-0.562381701705746	-1	0.821903449110823
SSRP1	196	Down	0.717205620605516	0.905701969610812	0.639429406230729	-0.672800454358066	-1	0.966681091199667
TIAL1	188	Up	0.760338699288497	0.95405556534926	0.788380975747662	-0.959197116335721	-1	0.561465103126769
TUFM	194	Up	0.766210576157706	0.955338503183975	0.859254472790508	-0.985724479791433	-1	0.595095208059118
APOBEC3C	183	Down	0.771379134364248	0.955733896036206	0.958929311593107	-1.15639302871529	-1	0.659265595347142
TBRG4	190	Up	0.78616755494102	0.957350496683267	0.718442884453098	-0.661621201598794	-1	0.472457841594735
