NGenes	Direction	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
EXOSC9	193	Up	5.44268002419982e-07	0.000107220796476736	0.945686368882155	0.90158325872017	1	75.3784069389527
TRA2A	197	Up	1.12407430240249e-06	0.000110721318786645	0.814063390481815	0.819413778483372	1	64.6574097210099
DDX47	195	Down	3.66372645506445e-06	0.000240584703882565	1.37622012566083	-1.33147499433099	-1	100
RPS19	184	Down	4.47687753983244e-05	0.00220486218836748	1.52912385959791	-1.40328619316592	-1	81.5673942468565
PRPF8	189	Down	0.000172417189725804	0.00382799694860425	1.2110138533651	-1.23213697518875	-1	58.7695736881711
AKAP1	195	Down	0.000203055497780172	0.00382799694860425	1.43484030245803	-1.2022916519859	-1	69.6337626315455
PTBP1	194	Down	0.000149005989483113	0.00382799694860425	1.13614959485945	-1.13652959203678	-1	55.1357786080675
FASTKD2	190	Up	0.000150484564283912	0.00382799694860425	1.13801898508593	1.04819302064659	1	55.2265159124014
FXR1	189	Down	0.000124332942113826	0.00382799694860425	1.30496122235775	-1.11669175835346	-1	63.3296333755108
RTF1	191	Down	0.000213746022510897	0.00382799694860425	1.25000302155307	-1.28183321724372	-1	60.662047484971
SSB	189	Up	0.00020510970102974	0.00382799694860425	1.22313875085367	1.23136125418605	1	59.3580974205928
SMNDC1	196	Up	0.000440601698246257	0.00723321121287606	0.853813500801069	0.852542485515744	1	36.6931136660717
AARS	190	Down	0.000517063450683889	0.00783549998344047	1.48671296849595	-1.37026932672916	-1	62.863532561377
DDX52	193	Up	0.000669022243728246	0.00941409871531889	1.33405164085868	1.31094706951273	1	54.2718149802583
EIF3G	192	Down	0.000752255471713873	0.0098796218618422	1.33215672828439	-1.25061813893887	-1	53.6339422040475
XRCC6	190	Down	0.0014907503364843	0.0174633716848061	1.5245610823544	-1.33517938723418	-1	53.8079098154387
HLTF	192	Up	0.00150699146518632	0.0174633716848061	0.975140384829733	0.97700752867114	1	34.4126148350618
CSTF2	183	Up	0.00163970915163915	0.0179457057151618	1.36007227940112	1.42808987225011	1	47.6780551049082
ZRANB2	184	Up	0.00193369333799185	0.0200493467149681	1.13112500855986	1.19860028479348	1	38.5568101666039
NELFE	193	Down	0.00262133213091194	0.0258201214894826	1.16900237849931	-1.12394084889507	-1	37.2693142972132
SUCLG1	192	Up	0.00343047637552963	0.0321811355228256	1.1847679019263	1.26900263392281	1	35.4965160292306
DDX3X	188	Down	0.00397075973920787	0.0340104203749543	1.06267638626219	-1.04916464759108	-1	31.3250146911463
SRSF1	194	Down	0.00386729630651235	0.0340104203749543	1.11794118825008	-1.11883735520741	-1	32.9546618869726
AKAP8	192	Up	0.00583796756592186	0.0460031844194643	1.35448139707156	1.36107090530325	1	36.3617016068469
HSPD1	189	Down	0.00581853631837304	0.0460031844194643	1.40298563002324	-1.51107166476872	-1	37.6642206722398
NPM1	188	Down	0.00782396032175472	0.059162907557818	1.30055392787905	-1.36196563079131	-1	32.0599022941841
SRSF5	194	Up	0.00810862184802582	0.059162907557818	0.847778634758154	0.806308775137732	1	20.8946709506193
SUPT6H	192	Up	0.00927547832803509	0.0652596153793897	1.50001590017574	1.49126841386702	1	35.6954486805577
HNRNPL	189	Down	0.00992989158390417	0.0674547807596249	1.26178920583356	-1.27625754162173	-1	29.6605858884194
TAF15	192	Up	0.0102830766133845	0.0675255364278918	1.26254260547084	1.32893432546139	1	29.6667585696301
SBDS	187	Up	0.0114497490278117	0.0727613083380293	1.20904679012951	1.31658924466277	1	27.621803303726
AUH	191	Down	0.0118416873771469	0.0729003879155606	1.12910706274753	-1.06890224751963	-1	25.7759626290374
RBM25	192	Up	0.0170091470073454	0.0905622151472173	0.904615332914571	0.88429374674915	1	18.9373214764689
ADAR	174	Up	0.0162576175750194	0.0905622151472173	1.67201368748205	1.89163198053532	1	35.0115957185643
PCBP2	197	Down	0.0161517169043028	0.0905622151472173	1.02325797473884	-1.06972616077329	-1	21.4224641017288
LARP4	189	Down	0.0167778704677593	0.0905622151472173	1.05768195753567	-1.08511014206014	-1	22.1435244697738
AATF	193	Up	0.0166404876294754	0.0905622151472173	0.971790868673099	0.911305521978928	1	20.3444107381482
TIAL1	188	Up	0.0180621873835791	0.0936381819622388	1.21035156468034	1.28696754272607	1	24.9888282897518
DNAJC21	190	Down	0.0195090030421642	0.098545476905291	1.41971855040798	-1.3619132280037	-1	28.6808629625915
CCAR1	190	Up	0.023323157224453	0.11206492617603	0.815707306190313	0.775261306752854	1	15.5594063591445
PUF60	178	Down	0.0232640667835473	0.11206492617603	1.32688112380556	-1.29465742180132	-1	25.3169097502374
UTP3	187	Down	0.0241615757545749	0.113329295801221	1.36331953809511	-1.36226100499744	-1	25.8790629038937
SLBP	196	Up	0.0255790972396262	0.116687535434709	1.18193154103434	1.34230940714506	1	22.1333813045037
RBFOX2	183	Up	0.026062190655468	0.116687535434709	1.18668910635759	1.2456375123693	1	22.2225185405183
ZC3H8	194	Up	0.0271409693198374	0.118817132355733	0.862653007363251	0.851688872166443	1	16.0153421735147
EIF2S1	198	Up	0.0318349288804387	0.136336543248835	0.929675916548863	0.942694895972303	1	16.1453073709094
SF3B1	185	Down	0.0350185961088186	0.140789049661985	1.27576520871534	-1.20146828757678	-1	21.8022914064213
KHSRP	195	Up	0.0344999398378442	0.140789049661985	1.1745972146618	1.33292178332299	1	20.072487758612
SF1	188	Down	0.0342953631951852	0.140789049661985	1.70511282837419	-1.63034411624848	-1	29.1434182678573
NSUN2	196	Up	0.0369566570068424	0.145609228606959	1.14239396130478	1.21293472328605	1	19.1864620251893
EEF2	194	Down	0.0386478985487476	0.149286980668692	1.49601374827373	-1.2701157983169	-1	24.8034934819028
UCHL5	197	Up	0.0397949648964118	0.150761693934483	0.88309545799682	0.873745105200789	1	14.5611963590729
GEMIN5	193	Up	0.0441860259575308	0.164238624785539	0.889655600186392	0.830162803814088	1	14.005115620127
LIN28B	187	Up	0.045423687880792	0.165712342824371	1.07761852172975	1.15247518845808	1	16.8824634409208
SF3B4	189	Down	0.0482781327552923	0.172923493687138	1.13868041042807	-1.06608005135284	-1	17.4167025100927
SUB1	195	Up	0.0536547270547343	0.174591024035458	0.836775544947735	0.78721359760863	1	12.7259152592409
DDX24	197	Up	0.0532372701192279	0.174591024035458	0.831954773348649	0.822472783674533	1	12.6525353187406
UTP18	191	Up	0.051941268171898	0.174591024035458	1.13767571195701	1.17584901119685	1	17.3061024549719
TRIM56	195	Up	0.0540564204250976	0.174591024035458	1.24155254656385	1.42568501962492	1	18.8872758804578
TIA1	196	Up	0.0513695750107137	0.174591024035458	0.822389279395358	0.757109098661724	1	12.5069330302435
NUFIP2	182	Down	0.0540611800312838	0.174591024035458	1.84461214822763	-1.61812544628745	-1	28.0668183621275
PRPF6	193	Down	0.0617086218874839	0.19161279492466	1.20864992459366	-1.14039777240165	-1	17.4057950119424
MATR3	192	Down	0.0632224957873244	0.19161279492466	1.12662892906724	-0.903593137894576	-1	16.2238513293458
RBM17	186	Up	0.0609937286848304	0.19161279492466	1.61184322837075	1.91514270374072	1	23.2159144235152
CKAP4	195	Down	0.0632178011852213	0.19161279492466	1.17514272152602	-1.05462172142864	-1	16.9229475808291
HNRNPC	196	Down	0.0661988377998996	0.197593500705761	1.11389286251784	-1.13772688786815	-1	15.7417358757611
PABPC1	180	Down	0.0688172132334285	0.202343149357991	1.65363341815367	-1.4831487461946	-1	23.0322865198124
SNRNP200	195	Down	0.0712473983744188	0.206407904114125	1.15241089998617	-1.13273378983397	-1	15.8478292205116
ABCF1	198	Down	0.0856441030778977	0.244520120381824	1.25250461514445	-1.27622822783016	-1	15.3743375200932
HNRNPA1	183	Up	0.0921836812578393	0.259431217254205	1.70207142123611	2.02133060517593	1	20.0180133770321
