p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
RPS3A	2.01598911857215e-07	3.97149856358713e-05	0.835581288233874	0.888249233838679	1	100
EIF3D	9.1554548418532e-07	8.05749894335405e-05	0.853770055685548	-0.770840558524592	-1	95.0401916490511
EIF4A3	1.22703029594224e-06	8.05749894335405e-05	0.833935043036276	0.922195814761573	1	92.8305887261866
DDX3X	4.2276830947662e-06	0.000166570713933788	0.900138736181632	-0.877744063980779	-1	92.4801664982037
YBX3	4.2276830947662e-06	0.000166570713933788	0.923347062206694	0.996971712292595	1	94.86636772332
KRR1	5.52781554067735e-06	0.00018149661025224	0.924859020134575	-0.889075378538381	-1	94.0838528798157
DAZAP1	5.07407372200027e-05	0.00142798931890579	0.933607489451031	1.05667867813488	1	72.215220354258
EIF4G2	8.23269571073637e-05	0.00202730131876883	0.86393472837134	1.14621614645076	1	63.242899920272
RPS19	9.58579129669432e-05	0.0020982232060542	0.777573845515969	-0.712796867024452	-1	56.5981175756708
MAGOH	0.000257803292698756	0.00507872486616548	0.812723220012528	-0.688512912850874	-1	50.6694667775514
DDX27	0.000363326476842258	0.00650684690344771	0.797657867443793	-0.691392854340372	-1	47.3930653575037
ILF2	0.000415041445917258	0.00681359707047499	0.889344985532598	1.00163605525751	1	52.3644639531723
DDX47	0.000573132987722304	0.00752714657208625	0.699042237925859	-0.691301730302086	-1	40.321920368407
EEF2	0.000537905063421736	0.00752714657208625	0.79625686284364	0.971163442453474	1	45.9390230810291
NAA15	0.000537905063421736	0.00752714657208625	0.797656083862044	0.816472889607313	1	46.0198706714476
FKBP4	0.000649604298349253	0.00799825292342517	0.878982988080334	0.917760953129351	1	50.0883660924473
SUGP2	0.00103026680539438	0.011938974156629	1.04361050608136	1.16902200663989	1	54.5419861721579
DKC1	0.00109465085464198	0.0119803454646928	0.842719070897787	0.994775552215239	1	43.9951002681914
CPSF7	0.00120202093120781	0.012152417654046	1.01312169204319	1.13809193155439	1	52.7343790244327
PUM1	0.00123374798518234	0.012152417654046	0.873968675056347	0.949572221839683	1	45.4817902131676
AKAP1	0.00147041179075406	0.0137938629894548	0.814627066667944	1.02688278386626	1	41.1692143069932
SSRP1	0.00155738574996845	0.0139456814883539	0.851656470737301	0.994320764121516	1	42.9335559501923
HNRNPA1	0.00183531586776068	0.0157198793890806	0.832991326330935	0.903041507652001	1	40.8121959505764
RBM17	0.00218200675008668	0.0179106387402948	0.83057501034507	0.959512494404591	1	39.4129753313926
EIF4G1	0.00244230551500757	0.0192453674582596	0.786554858427455	0.815022753282938	1	36.6523317535512
FUS	0.0025818674804926	0.0195626112945016	0.833421197189877	-0.77009830143568	-1	38.6793164640978
KIF1C	0.00356585369297807	0.0260175250932104	0.787055865271673	0.887404724084551	1	33.8713713345974
EIF3G	0.00706838132474801	0.0497311114634056	0.67029679130826	-0.661144548591233	-1	23.7043236662326
CCAR2	0.00808878370770836	0.0549479444971912	1.06585951644364	-0.87807230816967	-1	36.4771751568979
ATP5C1	0.00895365009536781	0.0587956356262486	0.807086886378992	-0.642340166548892	-1	26.9588250111628
DNAJC2	0.0123933022886741	0.0787574371247997	0.851706848954707	0.895602749260883	1	25.510908089209
HSPD1	0.013556574646681	0.0834576626686302	0.790316444065582	-0.692423740531868	-1	23.1257226610796
XRCC6	0.014169129494342	0.0845854094056177	0.690637787006269	-0.595176204152357	-1	20.0907321278116
RTF1	0.0148029105632971	0.0857698053226333	0.90336163129741	-0.75289634845479	-1	26.1517083002417
SND1	0.0175595267554648	0.0960896325229603	0.835283926336891	0.886661404137929	1	23.0541820050331
KHSRP	0.0175595267554648	0.0960896325229603	0.836160405419901	0.892478219935972	1	23.0784456352521
PCBP1	0.0183063612421883	0.0974690044516515	0.77329195585593	0.846617167676653	1	21.2078006379244
DDX6	0.0261228660403443	0.13542643710389	0.772470721157567	-0.658006450577887	-1	18.1827416164965
SSB	0.0282715611837449	0.142807629569173	0.820846642621219	0.960069019775289	1	18.8109449255085
XRCC5	0.0293933455226747	0.144762226699173	0.811465948525502	-0.650096542017448	-1	18.4648183072441
SUPT6H	0.031734167456911	0.152478804610036	0.80058700875879	0.920132533772646	1	17.7249929394065
TRIM56	0.0354954593436314	0.166490606921319	0.743619075477855	-0.700433470533024	-1	15.6862285037753
PUF60	0.0371166173520421	0.170045898101216	0.714264357718178	-0.676529377251513	-1	14.8859258195225
HNRNPM	0.0385572762818296	0.172631441534555	0.736809450449196	0.850480044955582	1	15.2265642524617
SERBP1	0.041556649759347	0.181925777835363	0.777369958070319	0.87955084069319	1	15.5868117355473
PNPT1	0.0463575097158269	0.19853107421778	0.822868977969881	-0.586012115434894	-1	15.6537297839567
BOP1	0.0570855419883314	0.239273441951091	0.772705541710248	-0.473649476301164	-1	12.9907011031276
AKAP8	0.0610056444605332	0.240362239174501	0.700081689092245	-0.591427083641299	-1	11.7256998817659
IGF2BP3	0.0590237215384129	0.240362239174501	0.777428708021747	-0.726657560911943	-1	13.0288163238227
HLTF	0.0610056444605332	0.240362239174501	0.805516012568875	-0.66218784474209	-1	13.5020217411094
ILF3	0.0651018069505952	0.246635691716678	0.7821839253258	0.942996134804721	1	12.8707634581021
GRWD1	0.0651018069505952	0.246635691716678	0.908736220222209	-0.671547945382646	-1	14.9643398603763
HNRNPUL1	0.0866970209458964	0.316283576413733	1.05834112634005	-1.11245954158316	-1	14.3283664612915
ZRANB2	0.0866970209458964	0.316283576413733	0.863393885788159	0.945522145440241	1	11.6763532606021
RPS10	0.0948930846101065	0.33988977578529	0.749684991254317	-0.592801561357596	-1	9.4917467027152
