p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
RRP9	0.0652109254119841	0.186181917480592	0.95810207087527	1.03935805337069	1	4.89105249872099
RCC2	0.0710426297071955	0.19993425789025	0.889128585701957	-0.916194997108407	-1	4.34572008104269
IGF2BP2	0.0804367369144965	0.22318362214304	0.860207671961223	-0.989168976898772	-1	3.91633856714301
STAU1	0.0837429982236749	0.229130147917555	0.848436372676372	-0.853892238506146	-1	3.79479645399652
SF3B1	0.0925970291631952	0.235724012393907	0.950446834193906	-0.806563447882128	-1	4.16991867870884
CIRBP	0.0941930783277569	0.235724012393907	0.939857717216588	-0.915065235813408	-1	4.12338009668048
DDX24	0.0941930783277569	0.235724012393907	0.824129103444265	-0.834668049208244	-1	3.61475925543296
ADAR	0.0945289186757291	0.235724012393907	0.946907785684911	1.06363365421245	1	4.15436475672545
PCBP1	0.0906207972503565	0.235724012393907	0.934056737032231	0.979005197039793	1	4.09788511039099
ZRANB2	0.0889508496128299	0.235724012393907	0.858968284302068	0.733939607727019	1	3.76787552373227
SSRP1	0.0906207972503565	0.235724012393907	0.98418841854587	1.16220026513713	1	4.31821107121847
UPF1	0.0963378584649025	0.237231976469822	0.813977446705295	-0.802626870264367	-1	3.5543573075806
ESF1	0.100173558219561	0.243631987274736	0.951080760100226	-0.977574568046512	-1	4.07726015445465
HNRNPA0	0.108130047505666	0.256646016368871	0.85290277917677	-0.836346592423214	-1	3.52064097110376
CELF1	0.108130047505666	0.256646016368871	0.903858894320079	-0.72329546353336	-1	3.7314120447135
TBRG4	0.112250871705497	0.257132810767242	0.886563352932459	-0.908700800260348	-1	3.65476269523911
ILF2	0.112250871705497	0.257132810767242	0.952643133499002	-0.95369617977176	-1	3.92770934530373
CCAR2	0.110823899796907	0.257132810767242	0.930973663279008	-0.864165695204635	-1	3.83820224866218
GEMIN5	0.125182133231113	0.283458393638266	0.80100875091999	-0.730605347195154	-1	3.06392124665474
U2AF1	0.128732979118717	0.2881863282544	0.867605485717177	-0.811456601339233	-1	3.27561306955574
HNRNPU	0.134274023995791	0.293910919190786	0.769902287443078	-0.7840542326267	-1	2.85986662248079
APOBEC3C	0.133460320182406	0.293910919190786	0.915395021787241	1.08496890258464	1	3.40168023601538
LSM11	0.138286648316456	0.299367799102657	0.87669053263367	-0.706841077874853	-1	3.20849590790231
EIF2S2	0.143211277925789	0.304478224887093	0.836858712441907	-0.666535740722095	-1	3.01931058085941
ATP5C1	0.143738451342638	0.304478224887093	0.798075132998971	-0.761535547126064	-1	2.8790472859353
SFPQ	0.158566723283103	0.332315366880547	0.874132757036845	-0.770905795889234	-1	2.92153707506376
SUGP2	0.163875847049149	0.336286894465442	1.42411983787592	1.42636834148689	1	4.71281221939811
LARP4	0.163875847049149	0.336286894465442	0.902560030248596	-0.91636307889637	-1	2.98417201203917
XPO5	0.174773332847282	0.354952026504275	0.946600752887651	-0.949066243070921	-1	2.97462751532044
METAP2	0.180359145276764	0.362558689995128	0.814232858193107	-0.862879910044572	-1	2.50515068355563
HNRNPK	0.191797896245422	0.379550400191798	0.855050590417982	-0.839120971089646	-1	2.51199420104135
UPF2	0.192665177762334	0.379550400191798	1.01659793565758	-0.933395201638365	-1	2.98796135383485
KHSRP	0.197647781558944	0.381731499677569	0.969367897807771	-0.808289802571708	-1	2.83191441532711
SRFBP1	0.197647781558944	0.381731499677569	0.838181088083924	-0.766641057677201	-1	2.44768471890115
GPKOW	0.203582504724349	0.389376246899969	0.81247745511729	-0.808414375239	-1	2.32340595905597
SAFB2	0.223857007778818	0.424036832042569	0.788320018436711	0.893067666922914	1	2.0496630593748
TIAL1	0.230347854775469	0.432176451340641	0.857038566613833	-0.834457638963582	-1	2.17940626660667
AKAP8	0.25707819815648	0.464627569145197	0.774730457487414	-0.739059318971472	-1	1.79881284947817
SUCLG1	0.25707819815648	0.464627569145197	0.85410139262316	-0.858933468895792	-1	1.98384274939809
FTO	0.25707819815648	0.464627569145197	0.780755237545229	-0.631043567482374	-1	1.81285784528464
MATR3	0.25707819815648	0.464627569145197	0.838286150167421	-0.912053968517213	-1	1.94697418127816
XRN2	0.263940374021129	0.468434717857318	0.718537556195763	-0.706151325583953	-1	1.64998252357177
SUPV3L1	0.263940374021129	0.468434717857318	0.773183642489467	-0.735560889182884	-1	1.77601749392619
RBM15	0.270869312564558	0.476439772993017	0.773443721878444	-0.736656219129043	-1	1.73675922455083
CSTF2	0.281884172270665	0.491426388825849	0.933182809177059	-0.927526579791438	-1	2.00904971860086
DDX6	0.311566857183043	0.529126472974651	0.855716594779279	-0.93423718307009	-1	1.64930831152129
PARN	0.311566857183043	0.529126472974651	0.952112977897772	-0.917495293067862	-1	1.83591857949579
MTPAP	0.311566857183043	0.529126472974651	0.885138660603055	-0.71835851416827	-1	1.7062654235012
UTP18	0.342059662981182	0.562275451707145	0.747104842269545	-0.640734541688847	-1	1.30098434969809
MSI2	0.35754523954417	0.562275451707145	0.843942861802299	-0.848417568312666	-1	1.47055371455756
PABPC1	0.356662289227811	0.562275451707145	0.814753981035849	-0.683365502511038	-1	1.41944217803082
G3BP2	0.365336334104135	0.562275451707145	0.888228573166196	-0.736634716301097	-1	1.54810073570235
BUD13	0.342059662981182	0.562275451707145	0.791945841785608	-0.829509828517643	-1	1.3795037147604
ILF3	0.365336334104135	0.562275451707145	0.929029068701913	-0.800597601468813	-1	1.61954492825529
DDX19B	0.35754523954417	0.562275451707145	0.8164005289422	-0.758629121895256	-1	1.42232538530868
PA2G4	0.35754523954417	0.562275451707145	1.00273232093932	-0.984931160834387	-1	1.74860388392453
PTBP1	0.365336334104135	0.562275451707145	0.828536709065558	-0.891668015811348	-1	1.44357658773174
RBM39	0.349785250692518	0.562275451707145	0.81889255758196	-0.833131142808303	-1	1.4266890816719
HNRNPA2B1	0.35754523954417	0.562275451707145	0.750307983603131	-0.709709063391638	-1	1.30659324839421
SERBP1	0.364727304940402	0.562275451707145	0.818282707905661	0.937160811518208	1	1.42562119714918
AGO1	0.372821339897529	0.569347317517931	1.01113077736473	-0.987609231584135	-1	1.72487458295394
HNRNPAB	0.397240960723919	0.60197284048163	0.832479928516102	-0.795408851862977	-1	1.27776010377465
