p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
PRPF8	3.21752771078436e-05	0.000316926479512259	1.2110138533651	-1.23213697518875	-1	35.2594738900022
HNRNPA1	3.45216583725719e-05	0.000323846033304603	1.70207142123611	2.02133060517593	1	49.4241074200807
CPSF7	5.81333899644884e-05	0.000520558082863828	1.85257028583705	2.22902769425045	1	50.6166688606927
RBM17	6.36477387831821e-05	0.000545156719142907	1.61184322837075	1.91514270374072	1	43.7704782208229
SF1	9.41568265717279e-05	0.0007728706181096	1.70511282837419	-1.63034411624848	-1	44.1525233022237
HSPD1	0.000113980263708735	0.000898164478024829	1.40298563002324	-1.51107166476872	-1	35.5674378385836
AARS	0.000137550646940132	0.00104221067104639	1.48671296849595	-1.37026932672916	-1	36.8908698054144
FKBP4	0.000151287154165017	0.00110383590261142	1.62048426171077	1.69618824272857	1	39.8738202983273
EEF2	0.000158250142723984	0.00111340278987946	1.49601374827373	-1.2701157983169	-1	36.7644276907723
FXR1	0.000207735060989355	0.00141116575913458	1.30496122235775	-1.11669175835346	-1	30.9516868853059
RRP9	0.000311112877836036	0.00204297456445664	1.53672309982009	1.73817203960009	1	34.394029364259
SSRP1	0.000399085038764914	0.00253612105279639	1.4787731847079	1.72797251371704	1	31.9415064132053
PNPT1	0.000484927993727212	0.00298533796138315	1.6797570319657	-1.66894376262152	-1	35.2928389712333
YBX3	0.000547480755301417	0.00326829420589028	1.52427871483799	-1.25231244103306	-1	31.5273140714355
HNRNPL	0.00184807162221937	0.0107079443993299	1.26178920583356	-1.27625754162173	-1	20.686885428644
DKC1	0.00214396666533434	0.0120674695163104	1.53283709722817	-1.34403918726173	-1	24.4685883394268
ABCF1	0.00256496461253728	0.0136567034775633	1.25250461514445	-1.27622822783016	-1	19.4336715166439
SERBP1	0.00252180748549667	0.0136567034775633	1.48427002760665	1.79093249567065	1	23.0297156526097
KIF1C	0.00270958416314574	0.0140470547405187	1.30666900985231	1.37111665529237	1	20.1410025231084
CELF1	0.00302400471814302	0.0152751007557481	1.35171357556489	1.53029678261039	1	20.4259190257226
DNAJC21	0.00348162450560353	0.0171470006900974	1.41971855040798	-1.3619132280037	-1	20.8604646197657
SUPT6H	0.0071712693806295	0.0344570748288783	1.50001590017574	1.49126841386702	1	18.2572228818578
UTP3	0.00910952714068226	0.0427280201598668	1.36331953809511	-1.36226100499744	-1	15.5334969687111
ADAR	0.0100777918647872	0.0461703487758856	1.67201368748205	1.89163198053532	1	18.5825545925428
PRPF6	0.0123797269501818	0.0554274138451324	1.20864992459366	-1.14039777240165	-1	12.6346190297829
SRSF1	0.0205802268417195	0.0782981763521927	1.11794118825008	-1.11883735520741	-1	10.2907745203731
ESF1	0.0206675389356042	0.0782981763521927	1.35797706535081	-1.55466131845944	-1	12.5003401186089
MSI2	0.0184477623210135	0.0782981763521927	1.1523309191056	-1.12607321102985	-1	10.6073370573935
NELFE	0.0184477623210135	0.0782981763521927	1.16900237849931	-1.12394084889507	-1	10.7608002962796
GRWD1	0.0205802268417195	0.0782981763521927	1.45596126394456	1.59362737243434	1	13.4022990965686
HNRNPK	0.0205802268417195	0.0782981763521927	1.33800242400523	-1.52012452633875	-1	12.316470603404
DNAJC2	0.0206675389356042	0.0782981763521927	1.69456895405828	1.98902655416576	1	15.5987180232632
BOP1	0.0195252850728568	0.0782981763521927	1.47512451471882	1.62012742609823	1	13.5786996420729
LSM11	0.0218785800571386	0.0813222692689867	1.46982574471666	1.27911380493534	1	13.3286361672824
DDX1	0.0231627350757557	0.0845010890726644	1.39597733738759	-1.34804092266277	-1	12.4655249171548
SF3B4	0.0256496584465009	0.0918724129811033	1.13868041042807	-1.06608005135284	-1	9.82379881673294
RTF1	0.0315434482306054	0.11096534466838	1.25000302155307	-1.28183321724372	-1	9.93128919614792
SND1	0.0329674811578632	0.113336992778174	1.28047142220507	1.19770478315829	1	10.0755042690008
SFPQ	0.0333682516808838	0.113336992778174	1.53749295655328	1.88742824565793	1	12.0979090507638
PUM2	0.0429835400083939	0.141129289694227	1.32037494241137	1.24321941100218	1	9.34303694835952
PTBP1	0.042313338368466	0.141129289694227	1.13614959485945	-1.13652959203678	-1	8.03944407243105
FTO	0.0490975793570559	0.156003598924839	1.22222740793332	-1.20575678497966	-1	8.20595543750978
GRSF1	0.0490975793570559	0.156003598924839	1.37180176947766	-1.02104529589525	-1	9.21019272925564
EIF2S2	0.0499710111790296	0.156258558766172	1.28030081376551	-1.46724657234209	-1	8.58830296283778
U2AF1	0.0528251048367945	0.162602275825758	1.25824572049918	1.43908155699443	1	8.25940627750603
HNRNPA2B1	0.0537858798912642	0.163012589824293	1.20594932325062	1.23587392116102	1	7.90513609640319
NAA15	0.0587998054456721	0.1755085101939	1.39125231459634	-1.39541979361932	-1	8.74847888856773
PUF60	0.0707364945235282	0.207986409270672	1.32688112380556	-1.29465742180132	-1	7.52956692661302
SLTM	0.0754153404841217	0.216696455074548	1.16678363138623	-1.24761384512528	-1	6.44808593802165
PCBP2	0.0758987583763645	0.216696455074548	1.02325797473884	-1.06972616077329	-1	5.65490431832785
AUH	0.0843879291131983	0.237491743361429	1.12910706274753	-1.06890224751963	-1	5.86596553811075
NPM1	0.0889793917331273	0.243457502380918	1.30055392787905	-1.36196563079131	-1	6.64007356539255
