p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
RPS19	1.09274074255962e-07	1.49313465193879e-05	0.942944692388752	-0.996554504405676	-1	95.0558040521281
HNRNPM	1.51587274308507e-07	1.49313465193879e-05	0.991990646277839	-1.0698190883455	-1	100
DAZAP1	2.65151271195452e-07	1.74116001418347e-05	0.968032258279964	-1.1819813672211	-1	96.2352691194165
RBM17	8.3574655549563e-06	0.000411605178581598	1.01432795818631	-1.02983150529093	-1	71.732779577941
NOL12	6.37907628124996e-05	0.00251335605481248	0.854282911895787	-0.907490964073837	-1	46.3923712417953
DNAJC2	0.000134251552765634	0.00440792598247163	1.00762071587722	-1.15549252661595	-1	49.58417916921
EIF4G2	0.000184735609597424	0.00503349407226301	0.905250048455408	-0.949363506401815	-1	43.4567414410474
HNRNPA1	0.000204405850650275	0.00503349407226301	1.01861829140624	-1.10565046379107	-1	48.8990125035039
YBX3	0.00033358716479847	0.00657166714652986	0.903639792672731	-0.978222463413589	-1	41.1934894435133
EIF4A3	0.00033358716479847	0.00657166714652986	0.944199192698265	-1.02431118506361	-1	43.042438378935
ILF2	0.000402841407225328	0.00691377435604306	0.883754470383892	-1.10435823612164	-1	39.8801282271999
RPS3A	0.000456238916896243	0.00691377435604306	0.966460811019684	-1.03450194382596	-1	43.6123195044797
APOBEC3C	0.000456238916896243	0.00691377435604306	0.910770816685597	-0.946658578040178	-1	41.0992629541879
DDX27	0.000721837479777951	0.0101572845368755	0.894811185462587	-0.995715277159253	-1	37.2564148262467
PRPF8	0.000788831607333711	0.0103599884429827	0.8483015956032	-0.93163128761559	-1	35.167870720963
DKC1	0.000861204769854036	0.0106035837288278	0.869106289360692	-1.06152835695551	-1	35.847125405112
PNPT1	0.00107085749759516	0.011719940390347	0.915164121259711	-0.901670743074026	-1	36.9157703607308
SUPT6H	0.00102353421296592	0.011719940390347	0.904511988185761	-0.962881095180311	-1	36.4860858363666
EEF2	0.00121189869337501	0.0125654759260461	0.826650851627903	-0.857517166665397	-1	32.8229211317825
FKBP4	0.00155072439949456	0.0145472717476395	0.84194438938409	-0.980165638410402	-1	32.311571361902
SF1	0.00150531872526455	0.0145472717476395	0.927310788905307	-1.07207783025491	-1	35.5877067469411
FXR1	0.00326465947151803	0.0292335416313205	0.800238217063558	-0.825204391526893	-1	25.6443700543298
EIF3G	0.00408907509387518	0.0350238171084092	0.752814297749684	-0.773474699379891	-1	22.8904638274199
DDX47	0.00508222541619269	0.0417166002912483	0.781303794111118	-0.839186398641878	-1	22.5172618795829
STIP1	0.00672901624340892	0.0457109034466055	0.961299037396178	-1.0077114530343	-1	26.9073371196427
SUGP2	0.00627331101035015	0.0457109034466055	0.883193812509819	0.720454051765923	1	24.7211237551574
XRCC6	0.00672901624340892	0.0457109034466055	0.803787706522145	-0.869681658406238	-1	22.4984979271852
AARS	0.00672901624340892	0.0457109034466055	0.818770371885328	-0.880006599934809	-1	22.9178719613841
ABCF1	0.00626961882306002	0.0457109034466055	0.768829980992814	-0.784621260666828	-1	21.5200096524836
UPF2	0.00721730004877997	0.0473936036536551	0.9343592476941	-0.945148479553634	-1	25.8468498104821
MATR3	0.00772275937974756	0.0490768902519442	0.825068695836772	-0.801385848731946	-1	22.5623502468604
SF3B1	0.00888801411270664	0.0547168368813503	0.809295038327821	-0.914955566716618	-1	21.3323335415031
SERBP1	0.0125085037308056	0.0746719768172337	0.840530036266265	-0.902874713014542	-1	19.7847307119189
PUM1	0.0140319689494584	0.0813028789130381	0.839334248632061	-0.947024880987872	-1	19.1087804067953
SND1	0.0168636953821799	0.0897877835213362	0.957530680925678	-1.07470318185416	-1	20.9374129375333
AKAP1	0.0168636953821799	0.0897877835213362	0.751512467818199	-0.842472381312135	-1	16.4326052956244
HNRNPAB	0.0161542064285894	0.0897877835213362	0.9184976222472	-0.94752999737173	-1	20.0839135387683
SAFB2	0.0182688096578984	0.0922809103232302	0.869511276349218	-0.902692390289901	-1	18.796732092674
SSRP1	0.017902198940979	0.0922809103232302	0.757304297890439	-0.854132187721847	-1	16.3710864751771
HSPD1	0.0205954311261561	0.101432498296319	0.835405230460568	-0.85236615808647	-1	17.342826438924
BOP1	0.021842391132546	0.104950025685648	0.826488086718341	-0.951376495728249	-1	16.9021020270898
CPSF7	0.0289351954117071	0.135719845145388	1.02294132633314	-1.07259255341665	-1	18.5337011718166
EIF4G1	0.0332931411032598	0.152529041798655	0.838912938295612	-0.887025917172852	-1	14.3108399385566
CELF1	0.0351400807362931	0.157331725114767	0.857785270704158	-0.865258433366997	-1	14.3915340039201
PABPC1	0.0362390530331448	0.158646521056212	0.802825181871053	-0.763246284812013	-1	13.4088262504423
GRSF1	0.0411410913309533	0.176191195482561	0.801803869908994	-0.887324565280965	-1	12.6288018482741
MAGOH	0.0425581544499063	0.178382051630458	0.786446504373104	-0.868160929294997	-1	12.2987475617408
ADAR	0.0439907510581737	0.180545374134588	0.994853663154102	-1.01507052223493	-1	15.4491068397486
UTP3	0.052191526874105	0.209831240697932	0.784875051568009	-0.774384831530669	-1	11.118005182309
HNRNPA0	0.0575533932866226	0.226760369549293	0.86920597332702	-0.800064486982121	-1	11.7007549271054
PRPF6	0.0694209754929069	0.268155532786327	0.697917880870808	-0.741728951675526	-1	8.33335513231679
GRWD1	0.0726328860277062	0.275166895143425	0.845373211579861	-0.883480807134603	-1	9.89607499228857
RRP9	0.0866087876432406	0.310216930285789	0.835597414713096	-0.99812332537684	-1	8.87278609383325
