p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
RTF1	0.00316181239547318	0.025953210079509	0.807048327973926	-0.807524593125562	-1	58.6809603302074
RPS3A	0.00227240269854278	0.025953210079509	0.79957556401886	-0.733671428890513	-1	58.137611251838
DAZAP1	0.00303737820017102	0.025953210079509	0.887958105255625	-0.799346925282323	-1	64.5639579976616
HNRNPK	0.00355987201031061	0.026972876385815	0.751989180467165	-0.759525992483239	-1	54.1005254905407
AATF	0.00342296441407441	0.026972876385815	0.793491634515248	-0.757469053461733	-1	57.0863458074679
UTP3	0.00794542832452126	0.0579721992566922	0.871955222509084	-0.707241015763084	-1	49.4462693313868
HNRNPL	0.00853154965008783	0.0600255457524037	0.701322725752387	-0.674844323839675	-1	39.2840686508005
ILF2	0.00883678139730542	0.0600291701816954	0.836938733458664	-0.784343923569875	-1	46.8794917565559
KRR1	0.00915031559630168	0.0600870724157144	0.847877335862246	-0.735703324475312	-1	47.4759187459463
AKAP1	0.0104903145021425	0.0645809986538148	0.727881594931814	0.77327202484209	1	39.7114990387801
KIF1C	0.0104903145021425	0.0645809986538148	0.75536565106553	-0.665319892619929	-1	41.2109641665363
PCBP1	0.0108474909561609	0.0647562338898088	0.820472923142364	-0.894562516520788	-1	44.7187915849713
ABCF1	0.0115894532874643	0.0671506558126607	0.785579812653775	-0.689473937717308	-1	42.2490096585525
PUF60	0.0160654258988332	0.0879135806130595	0.797862363851634	-0.76462183632026	-1	38.6291981880714
CCAR2	0.0160654258988332	0.0879135806130595	0.872312487752398	-0.786701162493702	-1	42.233765493898
SERBP1	0.0177185087737688	0.0943390872549309	0.799486554794045	-0.710488055133782	-1	37.5848191558781
HNRNPA1	0.0188872991930465	0.0954050754110298	0.799036303454242	0.839099579880328	1	37.3848734443148
APOBEC3C	0.0188872991930465	0.0954050754110298	0.732892667316732	0.77991820539301	1	34.2901811813253
EIF3D	0.0201110390332504	0.0990468672387581	0.766127316899488	0.891298925000507	1	35.2736465079441
SLTM	0.0207439262505704	0.0996720358868871	0.717878624099427	-0.732946502379553	-1	32.9622607193859
EIF4A3	0.0220525444489393	0.103436934677167	0.73782576592445	-0.624100982666956	-1	33.333418209985
LARP4	0.0227285941888818	0.104128675702551	0.748574262154923	-0.777219179993917	-1	33.7196586004656
CNOT7	0.0248455816298357	0.104990193750806	0.817035436905689	0.985670112747843	1	36.6694514744733
EIF3G	0.0248455816298357	0.104990193750806	0.712632281550375	0.779809078119007	1	31.983722721284
NELFE	0.0255813670052726	0.104990193750806	0.682834664595364	-0.609385088531967	-1	30.6463728100918
PUS1	0.0255813670052726	0.104990193750806	0.762494277169847	-0.697461285816391	-1	34.2215840749032
