p.geomean	stat.mean	p.value	p.adj	set.size	avg.logfc	avg.logfc.dir	direction	significance
DDX1	0.883163629873365	-1.54258407493122	0.991192649235474	1	181	0.858753982276188	0.863835638220165	1	0
RRP9	0.827557923556393	-1.39101081489423	0.978345152011041	1	188	0.914189309980439	1.09505882882043	1	0
SBDS	0.97878811189908	-2.4534182865679	0.999989999385926	1	187	0.841802680130232	0.766519188019958	1	0
HSPD1	0.925611428504035	-1.77169392606305	0.997784028415315	1	189	1.05054676358287	1.01029092610054	1	0
CPSF7	0.394110151421663	0.0692858918999827	0.361478045255821	1	176	1.22200035834501	1.33003955100509	1	0
NOL12	0.349251181404333	0.156165098376593	0.293175573419715	1	196	1.09616475392409	1.21658565151656	1	0
ATP5C1	0.988633296438597	-2.87769147341754	0.99999834069126	1	197	0.810181879969824	-0.742698511414406	-1	0
XRCC6	0.684769585571353	-0.75763246154455	0.847592367902221	1	190	1.06887853555097	1.14135435592475	1	0
SND1	0.716272505556898	-0.535156238658423	0.889006773718324	1	195	1.18394652925469	-1.13026057328921	-1	0
SLTM	0.914248359831759	-1.79858922701592	0.998601592422773	1	186	1.07960507949854	1.26973360526813	1	0
G3BP2	0.999863438588548	-3.88567148372145	0.999999999966287	1	194	0.794628343064596	-0.699438880769639	-1	0
UPF1	0.963573352202068	-2.32609208636895	0.99994309788717	1	186	1.00337438649339	0.974862933983864	1	0
ASCC1	0.96615530376892	-2.41674494775989	0.999959129602717	1	191	0.911625323162839	-0.727004817812519	-1	0
QKI	0.999935219402435	-4.51217901312987	0.999999999999988	1	196	0.84595803873863	0.927711949484298	1	0
BUD13	0.962265624006932	-2.20451732443923	0.99990509823851	1	191	0.884452553531038	-0.878501852337717	-1	0
AGO1	0.267104897136289	0.470675292202162	0.156078260052491	1	182	0.981159949067751	-0.991440095727494	-1	0
ILF3	0.915987718245148	-1.87582949634773	0.999781631109501	1	194	0.865098191120819	-0.821640328191636	-1	0
DDX19B	0.948692349625939	-2.01327485759774	0.999707396544565	1	193	0.772026123631387	-0.76465331949913	-1	0
CSTF2T	0.977535235406422	-2.30260362184704	0.999929560243723	1	195	1.04924091953909	0.994305313772122	1	0
TRIM56	0.950640125851624	-2.10465874191155	0.999537138765717	1	195	1.13266848549266	-1.06104146278061	-1	0
IGF2BP3	0.97223023841364	-2.55474281999279	0.999984081278734	1	191	0.975868425892069	-1.04050765899662	-1	0
YBX3	0.247266955400627	0.521395786602789	0.141445222118583	1	188	1.3537585234871	-1.07844947335936	-1	0
PARN	0.984056331574939	-2.18950293602688	0.999915856874536	1	187	0.848732195718123	0.765238339038237	1	0
PA2G4	0.890842513786265	-1.34301284177549	0.98717403439784	1	193	0.96464081794668	-0.803197539300692	-1	0
RECQL	0.999979279497656	-4.29453359814431	0.999999999999889	1	195	0.776139841041512	0.74849884723894	1	0
SRP68	0.999727563142195	-4.21591664634	0.999999999996482	1	192	0.695832399234906	-0.602688638188725	-1	0
PHF6	0.995884408870075	-2.71814279177709	0.999998696140502	1	190	0.66398148122855	0.724993799742238	1	0
FUS	0.968193202479792	-2.33189711823261	0.999914672864957	1	189	0.906892918624842	-0.887294165379559	-1	0
RBFOX2	0.919333354896127	-1.47026537345859	0.995166621369796	1	183	0.870552080529168	0.921813613645773	1	0
AKAP1	0.944129717110304	-1.82876001947937	0.998470862304793	1	195	0.896454269901741	0.853890653817248	1	0
U2AF1	0.977231454847148	-2.8621939994789	0.999996805703792	1	182	0.876652685816376	-0.963294535566354	-1	0
DHX30	0.999262003338411	-3.45732057751109	0.999999997313932	1	197	0.941144889742467	-0.798623340647475	-1	0
NPM1	0.396316272138498	0.153928130821097	0.44370744934949	1	188	1.04317251275655	-0.852668906864592	-1	0
NCBP2	0.496152602424108	-0.092300900627465	0.758341281543628	1	188	1.13399061218462	-0.920872768146437	-1	0
UBE2L3	0.570510051888809	-0.186216446448929	0.632928373155045	1	194	0.962765886581294	-0.982287452030986	-1	0
FUBP3	0.791604421396403	-0.81598373488071	0.949594655914782	1	187	1.24468559316091	-0.981374140202923	-1	0
FKBP4	0.217410173211254	0.86470876685465	0.11253199845337	1	197	1.09130720822675	-0.987771204683041	-1	0
CPSF6	0.999999898684191	-5.50651029754123	1	1	196	0.78678987111197	0.876727735740759	1	0
