p.geomean	stat.mean	p.value	p.adj	set.size	avg.logfc	avg.logfc.dir	direction	significance
RECQL	0.999987226355479	-4.73445647166429	1	1	195	0.636196891097495	-0.707655026221062	-1	0
SRP68	0.999816961723762	-4.43348543438374	1	1	192	0.634592145391298	-0.680340787485354	-1	0
PHF6	0.995798995510202	-3.00379522696854	0.999999975992986	1	190	0.703979302184488	-0.680756668229593	-1	0
FUS	0.999563394621937	-3.53409133824636	0.999999999690665	1	189	0.669474716950067	-0.780828700301561	-1	0
RBFOX2	0.938649242813023	-2.03651147680932	0.999952446720191	1	183	0.722012577658095	-0.780082674013206	-1	0
AKAP1	0.977277504952587	-2.25413581139431	0.999990206421844	1	195	0.751512467818199	-0.842472381312135	-1	0
U2AF1	0.988772086177299	-2.43783232775578	0.999979169798596	1	182	0.750230216962275	-0.83012310410834	-1	0
DHX30	0.999997934918487	-4.74585684231682	1	1	197	0.612502208293921	-0.560379533727934	-1	0
NPM1	0.752421077039196	-0.741012847858252	0.919723686228553	1	188	0.960001998624526	-0.866170134926378	-1	0
NCBP2	0.989279264433348	-2.36013196586286	0.999981426060042	1	188	0.738569840192002	-0.822727319145413	-1	0
UBE2L3	0.999450940805609	-4.12953837794738	0.999999999999771	1	194	0.560283087542127	-0.527068380552424	-1	0
FUBP3	0.997666611259119	-3.03457838322269	0.999999842533153	1	187	0.692243896433105	0.547213211422101	1	0
FKBP4	0.840680628593368	-0.981023528684124	0.973755740871199	1	197	0.84194438938409	-0.980165638410402	-1	0
CPSF6	0.999999346347456	-5.35044101744725	1	1	196	0.588513114566926	-0.622007848589692	-1	0
RBM15	0.999960361050971	-4.03812835208058	0.99999999999837	1	194	0.610592294403162	-0.69336577026553	-1	0
CCAR1	0.999879723720913	-4.59871154621479	1	1	190	0.557695344144443	-0.538659259143907	-1	0
AUH	0.98161900639002	-2.24897541917512	0.999928401204598	1	191	0.732582957953417	-0.671684353579057	-1	0
GEMIN5	0.999978574800025	-4.5182978983999	0.999999999999998	1	193	0.559255145956393	-0.689279153253307	-1	0
NONO	0.999989682732847	-4.3343821874507	0.999999999999943	1	196	0.640709018997311	-0.699699145558926	-1	0
SMNDC1	0.999999999793739	-6.96282437822463	1	1	196	0.470387024448655	-0.546924386189656	-1	0
BCLAF1	0.999673250518199	-3.64282206267294	0.999999999961411	1	192	0.671408855962004	-0.624909028523149	-1	0
ZC3H8	0.99999997061316	-5.74249404125515	1	1	194	0.540312733313515	-0.592214262074605	-1	0
XPO5	0.999985147962352	-4.45851810757245	0.999999999999998	1	191	0.579341837841922	-0.619375089863489	-1	0
SF3A3	0.999999943485148	-5.50942883926963	1	1	197	0.518045977657928	-0.504718266161376	-1	0
FAM120A	0.999424269568016	-3.40669778259038	0.999999997941548	1	197	0.612058577632698	0.574799529776783	1	0
DKC1	0.743765447961067	-0.664042867620283	0.876922803043849	1	190	0.869106289360692	-1.06152835695551	-1	0
FIP1L1	0.994263321797019	-2.83998848476552	0.99999952816639	1	188	0.707811263421734	-0.717602841634825	-1	0
PTBP1	0.998532112923872	-3.3602437124317	0.999999998112494	1	194	0.604602047087742	-0.626586517987945	-1	0
GRWD1	0.809815773195196	-0.977274943985162	0.943873460574402	1	194	0.845373211579861	-0.883480807134603	-1	0
