p.geomean	stat.mean	p.value	p.adj	set.size	avg.logfc	avg.logfc.dir	direction	significance
DKC1	0.986189855826829	-2.24616989958182	0.999944059972144	1	190	0.440848132812568	-0.36468705720276	-1	0
FIP1L1	0.997403585781202	-2.91576478085528	0.999999729673742	1	188	0.375579774906937	-0.33989813173812	-1	0
PTBP1	0.99816032275804	-2.90990959024556	0.999999824372752	1	194	0.410920439842562	-0.452216069726565	-1	0
GRWD1	0.983089737861274	-2.23813585158559	0.999980275401642	1	194	0.411518075307828	-0.336037292471331	-1	0
HNRNPK	0.906365899452752	-3.00870577640904	0.999996630672631	1	194	0.372199486178234	0.420765625797299	1	0
PPIG	0.965937461996089	-2.64699976602917	0.999990485945418	1	199	0.363931766322035	-0.398498992563664	-1	0
SUPT6H	0.857264252516631	-1.59438631237253	0.993480906013853	1	192	0.42302037290322	0.495617472111107	1	0
SFPQ	0.982198288936448	-2.33588823107069	0.999987566684009	1	188	0.381268708840825	-0.364994985022692	-1	0
PCBP1	0.95211578936401	-2.2483594313313	0.999831321585962	1	196	0.411140878607886	0.477222903416297	1	0
EIF2S1	0.999999409041729	-5.0800970648222	1	1	198	0.296586255566933	-0.27979900571306	-1	0
HNRNPA0	0.661985536412519	-0.528887787479171	0.808918372474869	1	189	0.483697406201923	-0.499140747055155	-1	0
FMR1	0.972319082670035	-2.37174333227314	0.999956004425357	1	187	0.378027023366418	-0.365840951314347	-1	0
PPIL4	0.997468461778022	-3.03354801248072	0.999999958395908	1	193	0.383433948068051	0.43085370154024	1	0
PUF60	0.986219206943464	-2.43084819287776	0.999994177936225	1	178	0.421543004033507	0.423517334731733	1	0
RBM34	0.999371137754726	-3.44337572128162	0.999999999505826	1	191	0.325746669984085	-0.309115032509432	-1	0
DDX52	0.107562370985724	0.66249698946133	0.0618781790630798	1	193	0.540767199369317	0.60048056443306	1	0
KHSRP	0.975282800084167	-2.66728564238469	0.999992084324918	1	195	0.357819971465284	0.412194854778248	1	0
SF1	0.368119806561478	0.389777851237139	0.306016491428636	1	188	0.580204148318914	-0.499743864907771	-1	0
HNRNPL	0.999648978141413	-3.57105192816913	0.999999999667098	1	189	0.369787152718038	-0.374492940854435	-1	0
DDX27	0.881986941717873	-1.33294786602175	0.988424219569859	1	188	0.47657114681616	0.515650790143221	1	0
LIN28B	0.960785391412983	-2.06070667433421	0.999765121977776	1	187	0.377614231113398	-0.374356379332029	-1	0
AARS	0.997819333729363	-3.16758584223963	0.999999989077739	1	190	0.360417369383922	-0.37013728135641	-1	0
TUFM	0.841458387814831	-0.97151487781585	0.970449183002791	1	194	0.454350279751422	-0.398591629295061	-1	0
CELF1	0.986009725947274	-2.4836078043336	0.999981629697074	1	189	0.416623513254129	0.525671030771021	1	0
BCCIP	0.994317937003253	-2.64125262747705	0.999998220965794	1	181	0.370280103721014	-0.366767892661704	-1	0
FASTKD2	0.983786555542585	-2.34007277054732	0.999968498508184	1	190	0.373501185747147	0.352468984449832	1	0
PSIP1	0.990687199788669	-2.53644423103664	0.99999620823926	1	187	0.370806229318561	-0.388231370572546	-1	0
TAF15	0.976556210389085	-2.27310125936297	0.999991626678568	1	192	0.391858167815394	-0.409885838624458	-1	0
PUS1	0.99858881760237	-3.22954218778841	0.999999989621177	1	193	0.356747635363028	-0.32764167786777	-1	0
MTPAP	0.99595395910435	-2.72222665408585	0.99999950857094	1	187	0.371632765825937	-0.313708495912105	-1	0
HNRNPC	0.999999783328027	-5.34422170838416	1	1	196	0.300076783423288	-0.312424237259747	-1	0
PCBP2	0.999985344763687	-4.32814620976635	0.99999999999997	1	197	0.338776635362305	0.36058247904109	1	0
EIF3D	0.995062619086114	-2.80331412647366	0.999999193481245	1	185	0.425297937051142	-0.443572122419874	-1	0
UCHL5	0.999999997667575	-6.28006160874738	1	1	197	0.252201145873585	-0.236760546028725	-1	0
RBM39	0.996989067577306	-3.23482161785202	0.999999998983885	1	192	0.351706136737745	0.368621986091458	1	0
FTO	0.994151798719678	-2.8466886662313	0.999999473588945	1	192	0.354668229214962	-0.332750819585321	-1	0
TIA1	0.999999427880292	-5.44095579796549	1	1	196	0.263932801881183	-0.268324804763505	-1	0
EIF4G1	0.569262191357575	-0.259104360909399	0.736977006397733	1	188	0.496982579139061	-0.52383208616177	-1	0
XRCC5	0.894177121117929	-1.38598563528585	0.989667795610906	1	190	0.466711434203608	-0.468704385897552	-1	0
XRN2	0.999999666997218	-5.2470428930886	1	1	193	0.290143492433608	-0.300312843997811	-1	0
ABCF1	0.999113407104882	-3.41927625374785	0.999999999634615	1	198	0.385270798488249	-0.339618787575959	-1	0
PUM1	0.175085912219674	0.229075892518551	0.175892762303115	1	192	0.536532604531459	0.647105575640168	1	0
HNRNPM	0.807060124412797	-0.897042439346867	0.945299500518598	1	179	0.483550500948863	-0.46671863162813	-1	0
NUFIP2	0.732589465963963	-0.686821450520332	0.868981259755935	1	182	0.477627320769938	-0.429328785004468	-1	0
LSM11	0.897595588181161	-1.58121370997613	0.995138453967602	1	184	0.424844458543534	-0.40259137118067	-1	0
SAFB2	0.854608831052365	-1.05589392298851	0.971043449822486	1	187	0.493702777092557	-0.425031668613672	-1	0
LARP7	0.049955936379989	-0.144784120932999	0.220940071724038	1	194	0.485385645916624	0.494390832958805	1	0
EIF4B	0.999898378835801	-4.25786192572322	0.99999999999999	1	197	0.332129073537584	-0.283597909824046	-1	0
BOP1	0.991935643128857	-2.47468513557618	0.999990794806109	1	190	0.396260636568201	0.375195881133151	1	0
STAU1	0.987423887010089	-2.73963480518609	0.999998456957001	1	194	0.344982754290226	0.305760950862135	1	0
SUPV3L1	0.998654339149909	-3.33061435124589	0.999999998900335	1	193	0.346490057583316	-0.333748938963871	-1	0
HNRNPAB	0.920238268504859	-1.46574671439923	0.996359079245475	1	185	0.441869218032498	-0.400948949703545	-1	0
FXR1	0.999720199773758	-3.59975141173849	0.99999999973022	1	189	0.36368283443166	-0.388116720604162	-1	0
PRPF6	0.990959812431072	-2.52795051486476	0.999992846794738	1	193	0.390733344129795	-0.423892817136891	-1	0
RTF1	0.99753012259253	-2.96853746474749	0.999999960345145	1	191	0.38721715457016	-0.402869186711105	-1	0
RPS3A	0.801329307540521	-0.933735476810696	0.941831168399941	1	183	0.460738427433991	0.480713709505342	1	0
G3BP1	0.999962801990588	-4.11486939197903	0.999999999999571	1	197	0.334686016996834	-0.308165203847269	-1	0
MATR3	0.99999089708411	-4.55729951109242	0.999999999999985	1	192	0.323519914043582	-0.306831845017168	-1	0
HNRNPA2B1	0.999960410080479	-4.67037181300189	1	1	193	0.331353734322813	-0.31515818749962	-1	0
AKAP8L	0.9993791533762	-3.71624545782132	0.999999999823558	1	194	0.328612500002322	-0.317885333282729	-1	0
UPF2	0.950486643810891	-1.71986053678262	0.99937487552504	1	182	0.434759530606265	-0.408037842577585	-1	0
EXOSC9	0.999961237003421	-4.14399552023898	0.999999999999181	1	193	0.28375937269042	-0.282758726296038	-1	0
SRFBP1	0.999553613514436	-3.36966027808411	0.999999996074663	1	195	0.343281860960647	-0.356884610575192	-1	0
UTP3	0.98922442079429	-2.48365127675744	0.999997899982785	1	187	0.400385646682748	-0.362128446434528	-1	0
KIF1C	0.993231966233945	-3.0834431610215	0.999999842147857	1	195	0.358985394741665	0.377923044546265	1	0
NSUN2	0.999972471265808	-4.22049096839509	0.999999999999939	1	196	0.324459794861053	-0.270949901358766	-1	0
EWSR1	0.998631920429902	-3.28005237138966	0.999999997836204	1	192	0.347262931277368	-0.298811597213875	-1	0
GRSF1	0.949635716922209	-1.66917990369418	0.998164060238764	1	192	0.466771641348784	-0.416962643445264	-1	0
MAGOH	0.982431655611951	-2.18022487067093	0.999895417057826	1	183	0.459546811919364	-0.447113273182177	-1	0
ZRANB2	0.997042241057788	-3.17322659442068	0.999999979759679	1	184	0.393371435445629	0.448679985763199	1	0
DDX55	0.658128995756168	-0.468542289767646	0.779286874954702	1	192	0.505471781362271	0.529248464148375	1	0
LARP4	0.989171000233284	-3.04251951382504	0.999999997907318	1	189	0.375577388145163	-0.392676837972714	-1	0
CSTF2	0.990179926947523	-3.43754735120855	0.999999999737998	1	183	0.379053637664377	0.432895658701596	1	0
SSB	0.999785977309667	-3.88641173966861	0.999999999990533	1	189	0.33530375887877	0.394786648294017	1	0
PES1	0.985008167077137	-2.513086229287	0.999990949939423	1	194	0.373770034692474	-0.356797847235733	-1	0
RBM17	0.788787002865638	-0.865140178255897	0.938814697991257	1	186	0.479014964198249	0.540326158380987	1	0
SSRP1	0.909122044271058	-2.09216682088874	0.999699448200026	1	196	0.378043295984515	0.422172323186867	1	0
RAVER1	0.995663708135872	-2.98497607949209	0.999999899723087	1	190	0.340638369278684	-0.356997416328039	-1	0
U2AF2	0.999988580299682	-4.38392183731925	0.999999999999987	1	189	0.341272581047986	-0.350163414736245	-1	0
SRSF5	0.999999625402167	-5.5884564798128	1	1	194	0.26920136516058	-0.275124830017974	-1	0
DAZAP1	0.572632463344593	-0.898855397587858	0.848672076106186	1	190	0.467918372239116	0.540448973886182	1	0
TFIP11	0.988702093447967	-2.81490587223522	0.999998320949086	1	196	0.343734022050704	-0.368783069174003	-1	0
TRA2A	0.999998903549674	-5.48662887404634	1	1	197	0.26313952075865	-0.248117414707628	-1	0
RCC2	0.999880744759706	-3.7469624366923	0.999999999959138	1	190	0.3379330709892	-0.367662245788393	-1	0
SERBP1	0.991840151067488	-2.71640778840502	0.999996514832173	1	181	0.400508499133277	0.456441361193685	1	0
TIAL1	0.94826877724936	-1.64905372147536	0.998130540579316	1	188	0.431514037091257	-0.386849296254849	-1	0
NUSAP1	0.991598911288117	-2.94256898472834	0.999999671592999	1	195	0.358579820760357	-0.373814968407562	-1	0
SNRNP200	0.920462090092138	-1.63136336991131	0.996939244301159	1	195	0.443646182419897	0.44668669121818	1	0
NAA15	0.0338795300871111	-0.0913736298626544	0.155681497773984	1	194	0.498508506267078	0.537158787661679	1	0
RBM22	0.999999607223383	-5.08009193934733	1	1	194	0.313050680026273	-0.25016399310465	-1	0
CKAP4	0.957726363609563	-2.07400670054451	0.999847916958099	1	195	0.396747865273265	-0.426816433350298	-1	0
METAP2	0.992385483575615	-3.66601133832717	0.999999997948109	1	192	0.306113612697763	-0.299536226536265	-1	0
IGF2BP2	0.99985766073903	-3.90511063270034	0.999999999991542	1	193	0.330000696078341	-0.276914396445156	-1	0
SART3	0.694971876731234	-0.561814720507201	0.868505022816081	1	187	0.504900778115586	0.547533895262654	1	0
HLTF	0.999990798349223	-4.8711878527693	1	1	192	0.300703487829366	-0.235098515280392	-1	0
EIF4A3	0.980928143529239	-2.07900240189571	0.999917700035146	1	188	0.459573873316007	-0.486633276080352	-1	0
APOBEC3C	0.563103019252267	-0.195657638802287	0.641776590974441	1	183	0.543574388957644	-0.53743871003784	-1	0
GPKOW	0.999435925044871	-3.32952954407278	0.999999994519497	1	196	0.360195025856785	-0.337691128270394	-1	0
AATF	0.999873512637458	-3.87377429966402	0.999999999980633	1	193	0.32551907892717	-0.31315863223962	-1	0
PKM	0.883268519890498	-1.24701409745052	0.9917964324231	1	186	0.431950346351181	-0.417249171203864	-1	0
CCAR2	0.312535494609948	0.344447345842647	0.269676075129319	1	178	0.542399486523897	-0.566731070978628	-1	0
