p.geomean	stat.mean	p.value	p.adj	set.size	avg.logfc	avg.logfc.dir	direction	significance
DDX6	0.999403183927613	-3.36578842623352	0.999999993713684	1	187	0.772470721157567	-0.658006450577887	-1	0
ILF2	0.855609538182979	-1.49962094397798	0.990554010527003	1	190	0.889344985532598	1.00163605525751	1	0
SMN1	0.997913600069416	-3.13455815131329	0.999999919688481	1	179	0.752124898977528	-0.615519653618864	-1	0
TARDBP	0.999992051870076	-4.66641620028795	0.999999999999995	1	193	0.740191502820404	-0.696842449761704	-1	0
PRPF8	0.99927008003355	-3.66617416891055	0.999999999222048	1	189	0.661086859660215	-0.578852862813083	-1	0
EIF3G	0.997930883956623	-3.08843926122501	0.999999859826379	1	192	0.67029679130826	-0.661144548591233	-1	0
RBM25	0.999999896134054	-5.91793175918084	1	1	192	0.586214780472975	-0.556712346585315	-1	0
DDX47	0.973982138163084	-2.48247058059135	0.999983856739768	1	195	0.699042237925859	-0.691301730302086	-1	0
ADAR	0.757804940191564	-0.942952445356037	0.919482202036959	1	174	0.912870173420961	1.14130080578192	1	0
UTP18	0.981233250010314	-2.54136591088657	0.999973249391969	1	191	0.804476915208798	-0.638915080419551	-1	0
MSI2	0.999310822296321	-3.7190161132499	0.999999999853004	1	193	0.749122943313956	-0.670672816847495	-1	0
EEF2	0.971226765158489	-2.03763557759866	0.999636690365237	1	194	0.79625686284364	0.971163442453474	1	0
GTF2F1	0.894545821146299	-1.6088367226158	0.995307799031898	1	184	0.683810782423323	-0.585217321267469	-1	0
PNPT1	0.955972825275208	-1.7985549723478	0.998696316913705	1	184	0.822868977969881	-0.586012115434894	-1	0
SUGP2	0.10068636217081	0.845681576890772	0.0827696046960403	1	189	1.04361050608136	1.16902200663989	1	0
PABPC1	0.953600034415755	-1.92110206383668	0.999132900027956	1	180	0.686857962094181	-0.62120593434536	-1	0
NELFE	0.999528851642594	-3.95511869168986	0.999999999888901	1	193	0.614521247151995	-0.561536135175188	-1	0
DDX28	0.99998148766765	-4.25342719213824	0.999999999999745	1	189	0.692589986600243	-0.522718253395305	-1	0
DDX1	0.989498256330877	-2.46274054200113	0.99998222011973	1	181	0.736100829491934	-0.707988691523927	-1	0
RRP9	0.944981791613649	-1.61324223057541	0.998189337021347	1	188	0.712480419517798	0.878547951017631	1	0
SBDS	0.975872948278473	-2.50688046883387	0.999957805560712	1	187	0.74829014002154	-0.637526383322043	-1	0
HSPD1	0.995602947304493	-2.77686893868195	0.999999163159153	1	189	0.790316444065582	-0.692423740531868	-1	0
CPSF7	0.270009623395153	0.642887449899507	0.178718477339251	1	176	1.01312169204319	1.13809193155439	1	0
NOL12	0.973163946065887	-2.0654269249941	0.999706814631724	1	196	0.765922084578911	0.943222955871721	1	0
ATP5C1	0.998689662790347	-3.44518035093041	0.999999991301518	1	197	0.807086886378992	-0.642340166548892	-1	0
XRCC6	0.994534040587843	-2.60849199853646	0.999997194544456	1	190	0.690637787006269	-0.595176204152357	-1	0
SND1	0.766683011701666	-1.25840259664127	0.969020474534019	1	195	0.835283926336891	0.886661404137929	1	0
SLTM	0.999208106509577	-3.63897525142895	0.999999999665975	1	186	0.693387698538643	0.732580345669352	1	0
KRR1	0.569687915550534	-0.237192110664163	0.665317113853189	1	191	0.924859020134575	-0.889075378538381	-1	0
G3BP2	0.998262782281238	-3.61850521120141	0.999999995913309	1	194	0.680762184388121	0.778385074683997	1	0
UPF1	0.999952977858026	-4.19416127137418	0.999999999999057	1	186	0.674746176792647	-0.64389982108771	-1	0
ASCC1	0.995616657754913	-3.11833894019791	0.999999748864684	1	191	0.733954852210301	-0.523799289645482	-1	0
QKI	0.999995408156807	-5.14181675426051	1	1	196	0.531555068453706	-0.521207262167343	-1	0
BUD13	0.999448174438327	-4.11065271752491	0.999999999959053	1	191	0.733750378442405	-0.66704646495103	-1	0
AGO1	0.906607477332753	-1.54381511383594	0.993095586287488	1	182	0.956426802696833	-0.925662687840354	-1	0
ILF3	0.998364783331031	-3.07275479801863	0.999999906217726	1	194	0.7821839253258	0.942996134804721	1	0
DDX19B	0.988561812661425	-2.72614361836096	0.999993547380621	1	193	0.734829490535794	-0.597779536258791	-1	0
CSTF2T	0.999428332489333	-3.70130610064743	0.999999999660638	1	195	0.657817019261789	-0.637758444688123	-1	0
TRIM56	0.992115571504569	-2.76430309539688	0.99999666085864	1	195	0.743619075477855	-0.700433470533024	-1	0
IGF2BP3	0.996966168703147	-3.16297650138771	0.999999878515646	1	191	0.777428708021747	-0.726657560911943	-1	0
YBX3	0.491784585432022	-0.0869172720188522	0.587103711714238	1	188	0.923347062206694	0.996971712292595	1	0
PARN	0.826351439386217	-1.13747099825047	0.962277077094992	1	187	0.852393194250863	0.937536588505715	1	0
PA2G4	0.974732208446304	-2.9290503169147	0.999999146790804	1	193	0.747746377687718	-0.636064249563836	-1	0
RECQL	0.99999816175176	-5.39731564443509	1	1	195	0.644970875481051	-0.618722383322889	-1	0
SRP68	0.996495078315137	-3.81783546818419	0.999999997123096	1	192	0.772216521601173	-0.598718973996972	-1	0
PHF6	0.984341987510426	-2.54120569876611	0.999987492762357	1	190	0.796662318049271	-0.616139708388733	-1	0
FUS	0.995576874425055	-2.93990466749673	0.999999412024735	1	189	0.833421197189877	-0.77009830143568	-1	0
RBFOX2	0.835119565108658	-1.18376450071819	0.96862794516341	1	183	0.825650705793661	-0.62997402195103	-1	0
AKAP1	0.996017861471867	-2.89085149019552	0.999999774330975	1	195	0.814627066667944	1.02688278386626	1	0
U2AF1	0.999133698035011	-3.70100201965758	0.999999999826466	1	182	0.739792957948731	-0.507840655823715	-1	0
DHX30	0.999975143880124	-4.57514077914693	0.999999999999994	1	197	0.637681752397512	-0.570827786835426	-1	0
NPM1	0.415699531012291	-0.0624744015357774	0.429955639018119	1	188	0.866524422201861	-0.75325275096708	-1	0
NCBP2	0.970670359451922	-2.12139727800997	0.999841898393192	1	188	0.845556088746414	-0.68704266432904	-1	0
UBE2L3	0.943151979422989	-1.8122583072278	0.998269180325582	1	194	0.64599971063773	-0.607525442132924	-1	0
FUBP3	0.995769124300405	-2.74479745794669	0.999998242308373	1	187	0.819350792613357	1.00398553899218	1	0
FKBP4	0.700962333787732	-0.725660158088662	0.887517587247459	1	197	0.878982988080334	0.917760953129351	1	0
CPSF6	0.999830772334267	-4.6695068536756	0.999999999999919	1	196	0.624371137578072	-0.572768449476634	-1	0
RBM15	0.999929427278078	-4.25409855314331	0.999999999999163	1	194	0.689773259748281	-0.58008437009058	-1	0
CCAR1	0.999996381514253	-4.6515229937155	0.999999999999999	1	190	0.65159502253567	-0.657823638555386	-1	0
AUH	0.987408939798479	-2.59671283467062	0.999990061535095	1	191	0.66388360773938	-0.630136156785695	-1	0
GEMIN5	0.999936760794438	-4.21710156376928	0.999999999999288	1	193	0.710178988690242	-0.590789681930345	-1	0
NONO	0.999983755837625	-4.50456849289169	0.999999999999964	1	196	0.628998686708594	-0.648004158907402	-1	0
SMNDC1	0.999980711449054	-5.21938841938078	1	1	196	0.680210621695036	-0.605813889486717	-1	0
BCLAF1	0.999769921708165	-4.27811128409048	0.999999999998534	1	192	0.628806707637473	-0.567611226391594	-1	0
ZC3H8	0.999989011920371	-4.5888544160766	0.999999999999994	1	194	0.750004786389529	-0.638980123150402	-1	0
XPO5	0.997930032181729	-3.10095862562505	0.999999953415672	1	191	0.716336514575456	-0.644928658575866	-1	0
SF3A3	0.999997932133964	-5.22935691362054	1	1	197	0.648794091052669	-0.594296298994212	-1	0
FAM120A	0.999964629413738	-4.23650080400968	0.999999999999867	1	197	0.714039513325796	0.751129842320395	1	0
DKC1	0.911059453091665	-1.36936451423981	0.990366459209538	1	190	0.842719070897787	0.994775552215239	1	0
FIP1L1	0.999244001032742	-3.49767461469706	0.999999996690923	1	188	0.675025644518331	-0.585224011964767	-1	0
PTBP1	0.999995352460922	-4.71288911455718	0.999999999999998	1	194	0.638612131526896	-0.616547004380108	-1	0
GRWD1	0.791083833290347	-1.13309354932063	0.956040907347234	1	194	0.908736220222209	-0.671547945382646	-1	0
HNRNPK	0.999089028278459	-3.61062235901492	0.999999999186285	1	194	0.695947416623064	0.720845498967171	1	0
PPIG	0.999346294308929	-4.48784944481998	0.999999999998718	1	199	0.635671377748354	-0.662337232081436	-1	0
SUPT6H	0.849589241798417	-1.14936555516808	0.981155195028931	1	192	0.80058700875879	0.920132533772646	1	0
SFPQ	0.989002377386635	-2.59245605363241	0.999992773413063	1	188	0.586507586094956	0.621150044499363	1	0
PCBP1	0.960850191752968	-2.29963963747016	0.999910928173998	1	196	0.77329195585593	0.846617167676653	1	0
EIF2S1	0.999999608665498	-5.76233021784986	1	1	198	0.586423661737857	-0.563642395031141	-1	0
HNRNPA0	0.951238504887963	-1.84455763730546	0.99900155545799	1	189	0.758515270881316	-0.791262488748692	-1	0
FMR1	0.997306610653138	-3.41475686803361	0.999999995048433	1	187	0.601251464541154	-0.588010276352373	-1	0
PPIL4	0.997693658532093	-3.30226925310133	0.99999997141913	1	193	0.671409342079742	0.718422454841464	1	0
PUF60	0.993068310907295	-2.74377102975751	0.99999688099449	1	178	0.714264357718178	-0.676529377251513	-1	0
RBM34	0.992920201566788	-3.38025575230544	0.999999918394827	1	191	0.662584961852685	-0.589469895801631	-1	0
DDX52	0.622130592120823	-0.607643110567401	0.788243356528874	1	193	0.697433284451409	0.725360097443977	1	0
KHSRP	0.970726952060594	-2.39552678346511	0.999979650153412	1	195	0.836160405419901	0.892478219935972	1	0
SF1	0.585944452714257	-0.406412399141037	0.683594182949954	1	188	0.841944002910765	-0.844633869646407	-1	0
HNRNPL	0.999784025037437	-4.07925868105173	0.999999999985258	1	189	0.576299258535158	-0.470108077533817	-1	0
DNAJC2	0.336712046444154	-0.178540214496084	0.575707418423943	1	187	0.851706848954707	0.895602749260883	1	0
DDX27	0.747492971617844	-0.733104942661356	0.88510807166923	1	188	0.797657867443793	-0.691392854340372	-1	0
LIN28B	0.996052065689513	-3.34827178158744	0.999999970838972	1	187	0.756610309628869	0.826083147086711	1	0
AARS	0.987356021468216	-2.33409271208151	0.999962581865524	1	190	0.7043385519552	-0.633084374213865	-1	0
TUFM	0.627215916560066	-0.50615914081669	0.767076406715534	1	194	0.848918812360549	-0.637278050143101	-1	0
CELF1	0.998329441180541	-2.97577090342432	0.999999852339147	1	189	0.699599863749267	0.868385979601559	1	0
BCCIP	0.999214807202413	-3.24047661366577	0.999999988264984	1	181	0.780109717845225	0.888862355319092	1	0
FASTKD2	0.997377035172795	-3.07007275335192	0.999999816115148	1	190	0.854490595808202	0.868660895632711	1	0
PSIP1	0.999732826057898	-4.0314192781425	0.999999999988222	1	187	0.708800588463318	-0.630564873890802	-1	0
TAF15	0.886074648594355	-1.69981882749908	0.994747867564174	1	192	0.930904403092898	1.0433799473546	1	0
PUS1	0.985775477293605	-2.93996152596425	0.999997924439322	1	193	0.670438746792367	-0.598432383406024	-1	0
MTPAP	0.990261943320471	-2.48384578352961	0.999994747103671	1	187	0.847512793645852	1.0394772380402	1	0
HNRNPC	0.999985453040148	-4.61520791690035	0.999999999999993	1	196	0.650861997659833	-0.603340015009618	-1	0
PCBP2	0.999986996591938	-4.84725544382118	0.999999999999999	1	197	0.633127997819729	-0.640812271126301	-1	0
EIF3D	0.819102379826575	-1.12644975543524	0.958255497771368	1	185	0.853770055685548	-0.770840558524592	-1	0
UCHL5	0.9999999950663	-6.32542175280836	1	1	197	0.596343643582495	-0.54110270478965	-1	0
RBM39	0.996302041159466	-3.52818397158507	0.999999998236592	1	192	0.738947605978589	-0.655969690969072	-1	0
FTO	0.994235158442355	-3.16345655653627	0.999999755461557	1	192	0.779619152688135	0.995423699035955	1	0
TIA1	0.99999997126735	-6.45094942345439	1	1	196	0.608076397091267	-0.579031898530515	-1	0
EIF4G1	0.514839532510001	-0.0236270798790673	0.531285907702281	1	188	0.786554858427455	0.815022753282938	1	0
XRCC5	0.988104431469668	-2.39116419536522	0.999984450831647	1	190	0.811465948525502	-0.650096542017448	-1	0
XRN2	0.99995532937663	-4.25583789375765	0.999999999999096	1	193	0.720908136103756	-0.621679471785477	-1	0
ABCF1	0.999967418330172	-4.32036298807978	0.999999999999978	1	198	0.655664885252151	-0.585469224858567	-1	0
PUM1	0.685066532131318	-0.734701929149723	0.863299530440334	1	192	0.873968675056347	0.949572221839683	1	0
HNRNPM	0.712676522571118	-0.56876429591663	0.837575295965876	1	179	0.736809450449196	0.850480044955582	1	0
NUFIP2	0.664110189006942	-0.552437901243894	0.790909290564276	1	182	0.654900252121673	0.756882641489535	1	0
LSM11	0.767735301401338	-0.986028357145846	0.925441718918756	1	184	0.840264758341846	0.969588158845029	1	0
SAFB2	0.901079908755802	-1.69927652449684	0.995125526838004	1	187	0.689201656921404	0.841744389674325	1	0
LARP7	0.997679794846201	-3.78616097907884	0.999999999389856	1	194	0.699805868148272	0.703019669425316	1	0
EIF4B	0.999998817973132	-5.32494399221936	1	1	197	0.54253584156951	-0.475698410970113	-1	0
BOP1	0.980390780781058	-2.11363991402585	0.999851397344424	1	190	0.772705541710248	-0.473649476301164	-1	0
STAU1	0.988343556300815	-3.23608948426526	0.999999654536048	1	194	0.737367877485262	-0.592028106633764	-1	0
SUPV3L1	0.999860354271741	-4.30068618583221	0.999999999997942	1	193	0.675647747690711	-0.560288976446996	-1	0
HNRNPAB	0.508820455399106	-0.487147331368188	0.682552352638151	1	185	0.795082669897955	0.996524185299611	1	0
FXR1	0.999112678048616	-3.31421938299362	0.999999986824593	1	189	0.630804145291168	-0.507461828231232	-1	0
PRPF6	0.999782271517098	-3.89929901299745	0.999999999961611	1	193	0.579335193736303	-0.539104067954047	-1	0
RTF1	0.984827184822509	-2.65302010346037	0.999998091764076	1	191	0.90336163129741	-0.75289634845479	-1	0
RPS3A	0.592239856415561	-0.447763174915592	0.706929884126967	1	183	0.835581288233874	0.888249233838679	1	0
G3BP1	0.999836753885602	-3.81080878137782	0.999999999927299	1	197	0.706755699499723	-0.606962619282008	-1	0
MATR3	0.999860945614381	-3.76019061196183	0.999999999901418	1	192	0.698070400318173	-0.655501359690542	-1	0
HNRNPA2B1	0.999808539152029	-3.74663735179966	0.999999999828131	1	193	0.75265197756589	-0.639349279165342	-1	0
AKAP8L	0.998916212495541	-3.96323368313341	0.999999999829478	1	194	0.660067631819926	-0.684519588821138	-1	0
UPF2	0.975180795013564	-2.38456608925133	0.999932958526939	1	182	0.778606174645321	0.883961797179098	1	0
EXOSC9	0.999925387237241	-4.52115577335362	0.99999999999989	1	193	0.747480352471361	-0.591337013869618	-1	0
SRFBP1	0.999993158020736	-4.8553206282531	0.999999999999999	1	195	0.635737594331675	-0.603535992748826	-1	0
UTP3	0.996469915995872	-3.32299797849909	0.999999967594848	1	187	0.678692779159039	-0.533668308203278	-1	0
KIF1C	0.994512071339781	-2.61442982700773	0.99999768656841	1	195	0.787055865271673	0.887404724084551	1	0
NSUN2	0.999972513739643	-4.38244002952995	0.99999999999986	1	196	0.701821922218206	-0.571966181331056	-1	0
EWSR1	0.999682671827684	-3.9896665353674	0.999999999988853	1	192	0.721161345708136	-0.710859394955332	-1	0
GRSF1	0.997815868689388	-2.9046310955472	0.999999708615578	1	192	0.746734148669499	-0.661557426379002	-1	0
MAGOH	0.951754628711235	-1.67377509712076	0.99823547599729	1	183	0.812723220012528	-0.688512912850874	-1	0
ZRANB2	0.948722697285115	-2.20923732979474	0.999626153140062	1	184	0.863393885788159	0.945522145440241	1	0
DDX55	0.924196765834896	-1.91974510205832	0.999036855645877	1	192	0.725443255073048	0.739983428405694	1	0
LARP4	0.999695619273963	-3.8122689390088	0.999999999851169	1	189	0.708455591353648	-0.635056840058436	-1	0
CSTF2	0.984768007038742	-2.38966409364094	0.999980473608593	1	183	0.715085215088011	-0.675097966927979	-1	0
SSB	0.994634223332254	-2.73221741496605	0.999997926226352	1	189	0.820846642621219	0.960069019775289	1	0
PES1	0.982398876555053	-2.77196547226097	0.999996357821018	1	194	0.717170127855088	-0.708802929746957	-1	0
RBM17	0.899026277895412	-1.37478696166043	0.99156153531141	1	186	0.83057501034507	0.959512494404591	1	0
SSRP1	0.910875065734435	-1.7174264559707	0.997385722452568	1	196	0.851656470737301	0.994320764121516	1	0
RAVER1	0.997303672493811	-3.82499418421946	0.999999999494	1	190	0.654166370404952	-0.579800279252225	-1	0
U2AF2	0.999961593934788	-4.12107492722718	0.999999999997988	1	189	0.684331623374772	-0.678349112081822	-1	0
SRSF5	0.999945479772022	-3.99033824006648	0.999999999996442	1	194	0.715449454577561	-0.628781464292912	-1	0
DAZAP1	0.552255665720158	-0.226458272392134	0.641286698575902	1	190	0.933607489451031	1.05667867813488	1	0
TFIP11	0.99463052788551	-2.98946638611107	0.999999381705157	1	196	0.632862506474694	-0.509403435838976	-1	0
TRA2A	0.999997671448868	-5.59729509007711	1	1	197	0.645975985193396	-0.574392596945236	-1	0
RCC2	0.999853327128417	-4.43898367859747	0.999999999999637	1	190	0.632178133751134	-0.620691660935841	-1	0
SERBP1	0.99680744520257	-2.89863788578107	0.999999414497998	1	181	0.777369958070319	0.87955084069319	1	0
TIAL1	0.998072914908598	-2.91496640491868	0.999999766738956	1	188	0.687283364851322	-0.637986502894844	-1	0
NUSAP1	0.99955010799733	-3.74612977447725	0.999999999885365	1	195	0.910386349398809	-0.89245142692685	-1	0
SNRNP200	0.994255734121825	-2.7842754008054	0.999998246171295	1	195	0.703394416401825	-0.694696434815241	-1	0
NAA15	0.764443545393353	-1.17731430382277	0.971263312207864	1	194	0.797656083862044	0.816472889607313	1	0
RBM22	0.999999978405794	-5.90224056367963	1	1	194	0.558439424953534	-0.554385549148241	-1	0
CKAP4	0.99328514514865	-3.21761700285245	0.999999748667014	1	195	0.705352320531339	-0.643776190781473	-1	0
METAP2	0.999660077506812	-4.24736266996142	0.999999999990784	1	192	0.740493548205603	-0.56431732960965	-1	0
IGF2BP2	0.997914665669245	-3.75812850584501	0.999999999575502	1	193	0.647214753159025	-0.628612315987307	-1	0
SART3	0.586222094098908	-0.59712404527586	0.747827034234264	1	187	0.865551275597098	0.969301230728434	1	0
HLTF	0.98252558244975	-2.95220290155744	0.999999063423722	1	192	0.805516012568875	-0.66218784474209	-1	0
EIF4A3	0.822531176465019	-0.935075699639711	0.967759506185149	1	188	0.833935043036276	0.922195814761573	1	0
APOBEC3C	0.763324581676562	-1.30798100188578	0.991670343186703	1	183	0.69262039702463	0.899240999836132	1	0
GPKOW	0.999931775651463	-4.1024143061695	0.999999999996068	1	196	0.735515043768585	-0.71357560302103	-1	0
AATF	0.999828487981823	-3.97724472594109	0.99999999998427	1	193	0.629938406217166	-0.563856196917011	-1	0
PKM	0.986611886102547	-2.68985801643701	0.999996815075181	1	186	0.716670432202754	-0.675298542250598	-1	0
CCAR2	0.538400679694244	-0.254398122112125	0.597839118759589	1	178	1.06585951644364	-0.87807230816967	-1	0
