p.geomean	stat.mean	p.value	p.adj	set.size	avg.logfc	avg.logfc.dir	direction	significance
RPS19	0.997331208895845	-3.11448185461983	0.999999970409363	1	184	0.679291197695832	-0.655135543705008	-1	0
SUCLG1	0.999721110585693	-4.97061737507107	1	1	192	0.739059310600211	0.864069369299742	1	0
SLBP	0.999999888629687	-5.45765654687522	1	1	196	0.498922366587084	-0.509259651810077	-1	0
CNOT7	0.999998789784597	-5.44608884865154	1	1	192	0.557126264080193	-0.604288414264175	-1	0
EFTUD2	0.999999998482706	-6.97650358752969	1	1	196	0.528139357555035	-0.523124223982207	-1	0
PUM2	0.997831889796009	-3.77448096229919	0.999999999969942	1	187	0.863344266359774	-0.804997533021219	-1	0
DDX6	0.999999793972008	-5.80071197474408	1	1	187	0.657582940771451	-0.665711831447253	-1	0
ILF2	0.998908491344594	-3.41640313108769	0.99999999913763	1	190	0.759646325547727	-0.821432584410556	-1	0
SMN1	0.998685709234692	-3.83656286365815	0.999999999999341	1	179	0.716014843444044	-0.837903224671293	-1	0
TARDBP	0.999999991138404	-6.28586109693931	1	1	193	0.704976246606748	-0.699028635838467	-1	0
PRPF8	0.996083914928272	-3.04850137804767	0.999999975966492	1	189	0.71961195359097	-0.789477688209027	-1	0
EIF3G	0.999906717747933	-4.50586428616381	0.999999999999999	1	192	0.614420637012945	-0.611147476175067	-1	0
RBM25	0.999999935240927	-6.53596522727848	1	1	192	0.555452265448884	-0.566746350114031	-1	0
DDX47	0.999932327416355	-4.57776827227187	0.999999999999999	1	195	0.614193214741393	-0.636694320107253	-1	0
ADAR	0.840121025899185	-1.23332274083447	0.985273436628823	1	174	1.7076370097582	-2.08074746370461	-1	0
UTP18	0.985410014440607	-2.69347651682429	0.999998721776211	1	191	1.3061380986625	-1.46072378971045	-1	0
MSI2	0.99977391071281	-4.64753382001756	0.999999999999998	1	193	0.833399580242479	-0.880821853952078	-1	0
EEF2	0.999670414365236	-3.56501543496343	0.999999999067985	1	194	0.639925488891289	-0.60274087259309	-1	0
GTF2F1	0.942977090530482	-2.00642987988821	0.99997016691007	1	184	1.28153342744842	-1.44456743299906	-1	0
PNPT1	0.984475043432291	-2.29097586863955	0.99996338241439	1	184	0.761453503727258	-0.845884968874969	-1	0
SUGP2	0.639885706955214	-0.491086848981933	0.888555582797224	1	189	1.62985837381426	-2.23573276083265	-1	0
PABPC1	0.988593894002736	-2.43232951899889	0.999994015504722	1	180	0.696691458017561	-0.705172384348937	-1	0
NELFE	0.999878378863668	-4.51646233826412	0.999999999999992	1	193	0.778783559274088	-0.74342313067036	-1	0
DDX28	0.999900233004804	-4.48534709683157	1	1	189	0.797275676378856	-0.876285658831125	-1	0
DDX1	0.984660267034885	-2.94926141472717	0.99999999274076	1	181	0.757356736345003	-0.950388547116489	-1	0
RRP9	0.999151743417581	-3.35493588529587	0.99999999599626	1	188	0.599956470404605	0.473027528998172	1	0
SBDS	0.998166236796858	-3.50579857127278	0.999999999401881	1	187	0.865865305703933	1.06343940755842	1	0
HSPD1	0.995318138493699	-2.96969800926282	0.999999939715109	1	189	0.699112709799628	-0.748752576172019	-1	0
CPSF7	0.793672022393547	-1.26187063907159	0.988434313845743	1	176	1.25966498783933	0.889862369426667	1	0
NOL12	0.977308600664904	-3.03938991498519	0.999999925941245	1	196	0.993763724065491	-1.05099525656903	-1	0
ATP5C1	0.99999267277334	-4.66147387812607	0.999999999999996	1	197	0.725385883372699	-0.778135936482537	-1	0
XRCC6	0.998219026856259	-3.13157764680861	0.99999997689446	1	190	0.708907786604648	-0.739914375399851	-1	0
SND1	0.99230005864611	-2.90406769669544	0.999999613568218	1	195	0.910121738603259	-0.966136896727576	-1	0
SLTM	0.999999492038443	-5.69830234797927	1	1	186	0.52821438092532	-0.547108032778392	-1	0
KRR1	0.963306838190378	-1.82925729485661	0.99956334728654	1	191	0.634305727186746	-0.569434955586156	-1	0
G3BP2	0.999952730327421	-5.41203409801775	1	1	194	0.665465407644814	-0.587693954579279	-1	0
UPF1	0.999999144358341	-5.20073050551706	1	1	186	0.62695437465687	-0.63165612774856	-1	0
ASCC1	0.99999588246241	-5.04614364878803	1	1	191	0.755306549708032	-0.702866001743383	-1	0
QKI	0.999997181419493	-5.3164666506782	1	1	196	0.62322960850705	-0.725143564776476	-1	0
BUD13	0.999779889440434	-4.83303338135555	1	1	191	0.958899186213008	-0.919642213646707	-1	0
AGO1	0.998937972419147	-3.13654614732045	0.999999978105349	1	182	0.743444759836603	-0.732362871369229	-1	0
ILF3	0.999994651067327	-4.66438549329514	0.999999999999999	1	194	0.582132734944266	-0.626646749987582	-1	0
DDX19B	0.999993889647582	-5.2034982765124	1	1	193	0.843847855763419	-0.56634330046016	-1	0
CSTF2T	0.999998057728889	-5.47348283705461	1	1	195	0.587274690240567	-0.612702293371416	-1	0
TRIM56	0.997975563125392	-4.2252132545681	0.999999999999997	1	195	0.794791563476554	-0.944623315142464	-1	0
IGF2BP3	0.999998510965137	-5.8764823640196	1	1	191	0.783619863113156	-0.732960425290752	-1	0
YBX3	0.993797254821771	-2.78252375762678	0.999999330673622	1	188	0.612095576401676	-0.616480768913401	-1	0
PARN	0.955487770638813	-1.8599410502178	0.999617016639839	1	187	1.85644393960373	-2.09244589745995	-1	0
PA2G4	0.999939120358019	-3.95485916594855	0.999999999997602	1	193	1.10332734949034	-1.67042142065936	-1	0
RECQL	0.999998932691259	-5.46432900950811	1	1	195	0.82132580079718	-0.990688340245956	-1	0
SRP68	0.999999819733084	-5.83710270835966	1	1	192	0.867734617877848	-0.684793896171697	-1	0
PHF6	0.982083914797741	-3.00078629379361	0.999999998326986	1	190	0.902683328419121	-1.10888260289211	-1	0
FUS	0.999999065935266	-5.31423324346562	1	1	189	0.609152329231353	-0.559183932644246	-1	0
RBFOX2	0.926041007710662	-1.99869457877766	0.999959490181436	1	183	1.22133365939183	1.15604767647657	1	0
AKAP1	0.99999897214631	-5.38395160052778	1	1	195	0.57576252372098	0.54788333208695	1	0
U2AF1	0.997575183741993	-3.49814638088204	0.999999996138985	1	182	0.6881252822121	-0.666785197167814	-1	0
DHX30	0.999999996154417	-6.12020141504163	1	1	197	0.6979416975034	0.756383638780298	1	0
NPM1	0.728179276381318	-0.615745804333785	0.902912992449958	1	188	1.71408658771505	0.922725758916502	1	0
NCBP2	0.996225519920271	-3.0983540242758	0.999999987641901	1	188	0.66823022623968	-0.69065154057893	-1	0
UBE2L3	0.991250252404164	-2.52345208027768	0.999998348012523	1	194	1.31691711904713	-1.83869027827997	-1	0
FUBP3	0.99907699648314	-3.43666879913877	0.999999999759122	1	187	0.510737780807539	-0.530109890148341	-1	0
FKBP4	0.999215663494592	-3.22566895962166	0.999999991972987	1	197	0.684746985710167	-0.709789643462769	-1	0
CPSF6	0.999999363846916	-5.69809146545506	1	1	196	0.717268448134773	0.886080377355786	1	0
RBM15	0.999998518188906	-5.46192503446556	1	1	194	0.527886430742894	-0.545223404880521	-1	0
CCAR1	0.99999442570358	-5.37701306346639	1	1	190	0.850552038473	-0.996241704909878	-1	0
AUH	0.994402715825928	-3.22007377475984	0.999999995737303	1	191	0.88505581674665	-0.965396576777354	-1	0
GEMIN5	0.999999981021914	-5.68860916283991	1	1	193	0.567877874731601	-0.577108708743573	-1	0
NONO	0.999993368160536	-5.25345455542655	1	1	196	0.709197226585713	-0.634656510575965	-1	0
SMNDC1	0.99999999967278	-7.37374653088544	1	1	196	0.705555709729192	-0.57799819588553	-1	0
BCLAF1	0.999997329364518	-5.93922862818509	1	1	192	0.647409424540932	-0.574616003166901	-1	0
ZC3H8	0.999999999678802	-6.83119278821471	1	1	194	0.505958788615223	-0.493419819833791	-1	0
XPO5	0.999975058435881	-4.50069510692664	0.999999999999997	1	191	0.566558037196104	-0.594018126959409	-1	0
SF3A3	0.999999967986049	-5.5990976093109	1	1	197	0.628762966237098	-0.623684114226162	-1	0
FAM120A	0.97628355155861	-3.23470230407481	0.999999999256243	1	197	0.678156503450349	-0.690709930908445	-1	0
DKC1	0.992742250838003	-2.92732269114402	0.999999646223629	1	190	0.552273448356493	-0.542865000528295	-1	0
FIP1L1	0.999033300198528	-3.22997367908756	0.999999995285491	1	188	1.12388035338159	-1.36660484873905	-1	0
PTBP1	0.99991453423732	-4.3978698994328	0.999999999999996	1	194	0.770677483649215	-0.862960230360044	-1	0
