p.geomean	stat.mean	p.value	p.adj	set.size	avg.logfc	avg.logfc.dir	direction	significance
SND1	0.941192986053128	-1.55097634881342	0.997940231024764	1	195	0.803402495527317	0.99015162108712	1	0
SLTM	0.991180981429611	-2.44180130879935	0.999982699608777	1	186	0.686553669915256	-0.593140884992595	-1	0
KRR1	0.720318084660567	-0.602327756096662	0.891749732722709	1	191	0.719784801507925	-0.627478261270093	-1	0
G3BP2	0.999722269434263	-4.14490758706232	0.99999999999962	1	194	0.585979438773902	-0.54407370681716	-1	0
UPF1	0.999727734066858	-3.66390020360817	0.999999999563266	1	186	0.610726898365339	-0.541011898609754	-1	0
ASCC1	0.996884101889303	-3.0130201946042	0.99999988841758	1	191	0.635781266220888	-0.540510289501407	-1	0
QKI	0.998476194987392	-3.24557901130009	0.999999972997287	1	196	0.620826466055914	-0.534177995179961	-1	0
BUD13	0.998687730342124	-4.17114347201609	0.999999999999381	1	191	0.584068021356542	-0.53865500582352	-1	0
AGO1	0.966557681596471	-1.87583374150289	0.999671341761344	1	182	0.638605541841825	-0.605880973324399	-1	0
ILF3	0.99998685850945	-4.39643248755006	0.999999999999985	1	194	0.544949513634247	-0.520266749423281	-1	0
DDX19B	0.999186633837173	-3.62970791894087	0.999999999439742	1	193	0.633271467840564	-0.526936158285072	-1	0
CSTF2T	0.969840575315983	-1.95263512466685	0.999516887678077	1	195	0.754349319409468	-0.678446894448566	-1	0
TRIM56	0.980910848098557	-2.2973626500117	0.999964974454729	1	195	0.597443625841873	-0.474495748097421	-1	0
IGF2BP3	0.997653745950022	-3.02119985266333	0.999999765456554	1	191	0.742935325250599	-0.601529882373285	-1	0
YBX3	0.759213558831738	-0.875965059980881	0.95596840628387	1	188	0.737849026514125	0.911874938504993	1	0
PARN	0.701907561932949	-0.790134966974012	0.908520644178619	1	187	0.726791284010121	0.835852894474508	1	0
PA2G4	0.998768027631256	-3.17709828431454	0.999999993487949	1	193	0.546057633961149	-0.494024258943174	-1	0
RECQL	0.999585628389943	-3.69213082982204	0.999999999595518	1	195	0.686382871321467	-0.616209995914167	-1	0
SRP68	0.999944831877622	-4.65842793017257	0.999999999999995	1	192	0.535913741433234	-0.513687394886063	-1	0
PHF6	0.964807733649043	-2.22117989677705	0.999881451130847	1	190	0.644854425186394	-0.488697572573932	-1	0
FUS	0.999125954326075	-3.15039548292639	0.999999980784676	1	189	0.591675457644999	-0.50747641988123	-1	0
RBFOX2	0.683241523470151	-0.675582806060173	0.841332539133613	1	183	0.641204939137071	-0.569789212762081	-1	0
AKAP1	0.998500480563787	-3.09629081472071	0.999999976902164	1	195	0.56915258097471	-0.481577445115292	-1	0
U2AF1	0.979151051992768	-2.33330589633397	0.999983343355573	1	182	0.630322804111014	-0.529291321345914	-1	0
DHX30	0.993956373994197	-2.81275418218081	0.999998147856581	1	197	0.646190772452632	-0.537474409977414	-1	0
NPM1	0.317457001096123	0.222208392871014	0.289242959794005	1	188	0.799673801846829	-0.682940737743964	-1	0
NCBP2	0.985638608679504	-2.19668486767122	0.999945497411781	1	188	0.590573622236754	-0.53056827281862	-1	0
UBE2L3	0.826263911176052	-1.32680334730846	0.979460583303346	1	194	0.641222156490066	-0.562135131734023	-1	0
FUBP3	0.995150258974247	-2.62766577582997	0.999996812934668	1	187	0.564183465130277	-0.479590257510963	-1	0
FKBP4	0.903195199057794	-1.37422399658013	0.9945867957541	1	197	0.705759858671191	0.717225073735985	1	0
CPSF6	0.999495052753572	-4.07547483359379	0.999999999995002	1	196	0.582346846053202	-0.537905637866999	-1	0
RBM15	0.999769565210284	-3.75581517685821	0.99999999980756	1	194	0.521152481050794	-0.476768102616288	-1	0
CCAR1	0.998677637691109	-3.66072063677528	0.999999999375775	1	190	0.53207587588473	-0.535604895162675	-1	0
AUH	0.784417978716526	-0.976944794403449	0.976203098790639	1	191	0.667711144257293	-0.582851532919972	-1	0
GEMIN5	0.999986824047947	-4.42456454595503	0.99999999999998	1	193	0.550948722740075	-0.439607260211947	-1	0
NONO	0.988217587696094	-2.4703070733682	0.999987150141866	1	196	0.720469467175491	-0.599651262580491	-1	0
SMNDC1	0.999999974788345	-5.71105733995689	1	1	196	0.507550621507513	-0.454584610473739	-1	0
