logFC	AveExpr	t	p.value	p.adj	B	avg.logfc	avg.logfc.dir	direction	significance
TIA1	-0.0361045125177724	1.22821909391023	-3.47707068854273	0.0024838603585422	0.00627333962349761	-2.44326524024567	0.645088585424452	-0.514465969514184	-1	19.3479613569538
CIRBP	-0.0301592532637263	1.271756493188	-3.43801705910602	0.00271499139663406	0.00677029500173303	-2.53033312893071	0.582822264264784	-0.596882439268879	-1	17.2144449397193
LARP4	-0.0312391061696373	1.46673716028443	-3.38534022839049	0.00306057521218626	0.00753666646000866	-2.64740402452153	0.586961598765449	-0.608293281746526	-1	16.9641048955594
FTO	-0.0294129574866515	0.960297804355758	-3.34297726795067	0.00336954457868561	0.00819506520988968	-2.74122594981223	0.607822408106587	-0.541560526751901	-1	17.2665342378213
DDX24	-0.0299977407034373	1.46753942917581	-3.3290519344139	0.00347764061507059	0.00835481952645008	-2.77199979878964	0.556991904602885	-0.503078849636076	-1	15.7564528819392
RAVER1	-0.0295680540001129	1.52338371238347	-3.31091723707681	0.00362352170452722	0.00860040693725135	-2.81202482707543	0.623608237413397	-0.57129588321068	-1	17.5374051627202
GRSF1	-0.0337205953420996	1.33576993526899	-3.30151952933845	0.00370146191160217	0.00868080948316223	-2.83274329828956	0.600684007131914	-0.534769360495197	-1	16.8585416626149
NSUN2	-0.0318773688170386	1.55896526705159	-3.26882904135165	0.00398558279875462	0.00923717425123131	-2.90468733600944	0.597602021387451	-0.501937112475738	-1	16.5520124661156
SBDS	-0.0338071856127381	0.94423065606782	-3.21924677556321	0.00445766661371559	0.0100937968149652	-3.01341698925383	0.640349445303188	-0.551405616600597	-1	17.4017279743992
XRN2	-0.0306358054352192	1.12013505741835	-3.22348559911346	0.0044152597207679	0.0100937968149652	-3.00414053576176	0.620056789420635	-0.532914897120121	-1	16.8493443860045
CCAR2	-0.0287486153101213	0.900991672394496	-3.20783271948343	0.00457384425438142	0.0102391740694675	-3.03837806091898	0.644506919090645	-0.551678811579513	-1	17.4603098767127
U2AF1	-0.0288822327983077	0.915851942142462	-3.16153826025529	0.00507608927453845	0.0112358380571244	-3.13934202107391	0.630322804111014	-0.529291321345914	-1	16.7286242453453
SMN1	-0.0301900495812997	1.04554041174168	-3.15191932018791	0.00518699382885686	0.01135375315872	-3.16026301043036	0.766430380345155	-0.582874042717682	-1	20.2997878525181
RECQL	-0.0324004888342547	0.943484196809229	-3.11921595368696	0.00558198216752105	0.0120840712857324	-3.23124035702048	0.686382871321467	-0.616209995914167	-1	17.9231581138051
PABPC4	-0.0322912095764853	1.19597210953569	-3.00979227822085	0.00712765098965794	0.0152624700539415	-3.46692282283271	0.592840923735839	-0.512724378733525	-1	14.6566414716993
XRCC5	-0.0286472906626031	0.95014126757348	-2.97403874149011	0.00771715554515004	0.0163470929289737	-3.54328929991385	0.806503761564227	-0.694642623756262	-1	19.6215214246411
IGF2BP3	-0.0283304781028233	1.02229934378627	-2.95094072660919	0.00812274949839238	0.0170232090551415	-3.59244674674976	0.742935325250599	-0.601529882373285	-1	17.8943251986965
SF3B1	-0.0259200206043874	0.844848299745313	-2.84758784183043	0.0102031881789836	0.0211581902237871	-3.81059791857265	0.816197584005036	-0.658092241264612	-1	18.6105777537122
HNRNPU	-0.0258648515850335	1.40378143349163	-2.83487344597044	0.0104920041533921	0.0215304668564401	-3.83722147037997	0.531746988684212	-0.503316841811288	-1	12.0595730386121
PABPC1	-0.0248205429294359	0.94624579254413	-2.74280356883494	0.012829692315929	0.0259145043489616	-4.02852519038159	0.767513011952691	-0.629149973997632	-1	16.5769502037373
HNRNPA0	-0.0248345655471659	0.745873680745228	-2.74059442991826	0.0128914793208032	0.0259145043489616	-4.03308218233354	0.708388832957311	-0.654289517682693	-1	15.2977260108013
ESF1	-0.0281947491520325	1.12003191119708	-2.71823186379469	0.01353311493598	0.0269295317412936	-4.07912086057523	0.709301069557523	-0.580520367820021	-1	15.1560522932916
